invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2004,4,1,11,80927,33.427357,-109.281395,-109.281395,33.427357
2008,4,1,11,81235,33.491862,-109.309206,-109.309206,33.491862
2010,4,1,11,81414,33.47812,-109.387446,-109.387446,33.47812
2001,4,1,11,81495,33.697989,-109.223214,-109.223214,33.697989
2008,4,1,11,81578,33.654905,-109.273102,-109.273102,33.654905
2001,4,1,11,81735,33.389436,-109.489617,-109.489617,33.389436
2006,4,1,11,81827,33.658253,-109.050746,-109.050746,33.658253
2006,4,1,11,81831,33.602894,-109.210305,-109.210305,33.602894
2007,4,1,11,81862,33.694017,-109.315999,-109.315999,33.694017
2006,4,1,11,82100,33.470028,-109.063527,-109.063527,33.470028
2003,4,1,11,82226,33.06412,-109.071588,-109.071588,33.06412
2002,4,1,11,82319,33.65229,-109.163519,-109.163519,33.65229
2003,4,1,11,82393,33.205835,-109.177909,-109.177909,33.205835
2009,4,1,11,82494,33.568004,-109.443224,-109.443224,33.568004
2007,4,1,11,82498,33.400141,-109.193864,-109.193864,33.400141
2002,4,1,11,82551,33.112217,-109.059847,-109.059847,33.112217
2002,4,1,11,82599,33.33832,-109.229048,-109.229048,33.33832
2005,4,1,11,82746,33.475286,-109.490501,-109.490501,33.475286
2003,4,1,11,83142,33.697094,-109.165755,-109.165755,33.697094
2004,4,1,11,83208,33.610221,-109.271331,-109.271331,33.610221
2001,4,1,11,83456,33.498599,-109.365526,-109.365526,33.498599
2005,4,1,11,83471,33.383822,-109.386708,-109.386708,33.383822
2005,4,1,11,83482,33.408662,-109.261269,-109.261269,33.408662
2001,4,1,11,83594,33.247895,-109.124482,-109.124482,33.247895
2009,4,1,11,83721,33.432077,-109.44114,-109.44114,33.432077
2007,4,1,11,83951,33.566926,-109.492103,-109.492103,33.566926
2001,4,1,11,83957,33.407691,-109.367024,-109.367024,33.407691
2008,4,1,11,84604,33.468479,-109.43267,-109.43267,33.468479
2005,4,1,11,84682,33.702197,-109.384877,-109.384877,33.702197
2002,4,1,11,84706,33.424843,-109.066322,-109.066322,33.424843
2001,4,1,11,84723,33.74364,-109.060958,-109.060958,33.74364
2002,4,1,11,84988,33.433191,-109.333339,-109.333339,33.433191
2010,4,1,11,85362,33.293895,-109.116712,-109.116712,33.293895
2001,4,1,11,85826,33.518864,-109.227189,-109.227189,33.518864
2008,4,1,11,85845,33.339155,-109.335048,-109.335048,33.339155
2006,4,1,11,85971,33.292945,-109.217758,-109.217758,33.292945
2001,4,1,11,85976,33.401397,-109.087343,-109.087343,33.401397
2006,4,1,11,86305,33.34024,-109.386843,-109.386843,33.34024
2003,4,1,11,86328,33.517945,-109.168919,-109.168919,33.517945
2007,4,1,11,86549,33.735139,-109.176793,-109.176793,33.735139
2010,4,1,11,86635,33.604665,-109.115523,-109.115523,33.604665
2003,4,1,11,86826,33.248406,-109.341035,-109.341035,33.248406
2002,4,1,11,87126,33.560569,-109.220959,-109.220959,33.560569
2006,4,1,11,87466,33.659674,-109.334642,-109.334642,33.659674
2009,4,1,11,87590,33.523389,-109.272115,-109.272115,33.523389
2004,4,1,11,87809,33.472715,-109.122315,-109.122315,33.472715
2004,4,1,11,87811,33.657974,-109.387982,-109.387982,33.657974
2007,4,1,11,87884,33.430971,-109.494197,-109.494197,33.430971
2006,4,1,11,87951,33.427407,-109.228532,-109.228532,33.427407
2009,4,1,11,88005,33.564876,-109.114524,-109.114524,33.564876
2005,4,1,11,88064,33.74425,-109.224257,-109.224257,33.74425
2002,4,1,11,88189,33.654367,-109.48905,-109.48905,33.654367
2008,4,1,11,88364,33.615615,-109.441933,-109.441933,33.615615
2002,4,1,11,88372,33.609356,-109.333241,-109.333241,33.609356
2007,4,1,11,88519,33.382747,-109.334847,-109.334847,33.382747
2008,4,1,11,89020,33.432462,-109.177441,-109.177441,33.432462
2010,4,1,11,89203,33.293354,-109.400484,-109.400484,33.293354
2007,4,1,11,89216,33.381091,-109.065177,-109.065177,33.381091
2009,4,1,11,89237,33.744348,-109.112307,-109.112307,33.744348
2002,4,1,11,89319,33.498237,-109.473098,-109.473098,33.498237
2008,4,1,11,89414,33.296017,-109.176077,-109.176077,33.296017
2002,4,1,11,89465,33.47249,-109.165187,-109.165187,33.47249
2009,4,1,11,89513,33.384513,-109.285763,-109.285763,33.384513
2010,4,1,11,89755,33.614497,-109.373823,-109.373823,33.614497
2003,4,1,11,89758,33.519954,-109.44009,-109.44009,33.519954
2004,4,1,11,89854,33.650529,-109.119157,-109.119157,33.650529
2006,4,1,11,90454,33.610248,-109.494174,-109.494174,33.610248
2005,4,1,11,90503,33.252528,-109.281263,-109.281263,33.252528
2001,4,1,11,90680,33.384783,-109.229918,-109.229918,33.384783
2008,4,1,11,90888,33.611906,-109.168374,-109.168374,33.611906
2005,4,1,11,90898,33.51986,-109.112277,-109.112277,33.51986
2007,4,1,11,91054,33.51858,-109.064181,-109.064181,33.51858
2003,4,1,11,91181,33.568811,-109.276349,-109.276349,33.568811
2003,4,1,11,91454,33.703022,-109.439465,-109.439465,33.703022
2008,4,1,11,91559,33.296339,-109.439739,-109.439739,33.296339
2004,4,1,11,91597,33.314886,-109.143221,-109.143221,33.314886
2005,4,1,11,91780,33.525509,-109.388241,-109.388241,33.525509
2006,4,1,11,91840,33.155651,-109.128998,-109.128998,33.155651
2001,4,1,11,91845,33.521892,-109.494047,-109.494047,33.521892
2003,4,1,11,91958,33.411197,-109.310932,-109.310932,33.411197
2005,4,1,11,91968,33.381151,-109.117935,-109.117935,33.381151
2004,4,1,11,91997,33.494496,-109.423524,-109.423524,33.494496
2001,4,1,11,92081,33.742428,-109.33191,-109.33191,33.742428
2003,4,1,11,92157,33.746064,-109.269036,-109.269036,33.746064
2005,4,1,11,92225,33.699529,-109.114364,-109.114364,33.699529
2010,4,1,11,92275,33.654156,-109.224763,-109.224763,33.654156
2010,4,1,11,92276,33.46934,-109.22748,-109.22748,33.46934
2001,4,2,1,80003,35.820065,-109.059018,-109.059018,35.820065
2004,4,2,1,80018,36.088377,-109.393034,-109.393034,36.088377
2008,4,2,1,80149,35.909981,-109.279443,-109.279443,35.909981
2006,4,2,1,80196,34.812112,-109.27689,-109.27689,34.812112
2008,4,2,1,80210,35.960523,-109.451398,-109.451398,35.960523
2010,4,2,1,80213,33.533653,-109.823103,-109.823103,33.533653
2001,4,2,1,80276,35.925933,-109.896423,-109.896423,35.925933
2009,4,2,1,80290,35.816696,-109.396731,-109.396731,35.816696
2007,4,2,1,80293,35.729554,-109.339752,-109.339752,35.729554
2002,4,2,1,80341,33.707513,-109.765061,-109.765061,33.707513
2004,4,2,1,80361,35.261811,-109.15398,-109.15398,35.261811
2009,4,2,1,80376,36.489275,-109.108565,-109.108565,36.489275
2010,4,2,1,80411,33.975422,-109.644946,-109.644946,33.975422
2008,4,2,1,80426,36.733842,-109.230471,-109.230471,36.733842
2009,4,2,1,80428,33.553042,-109.835142,-109.835142,33.553042
2009,4,2,1,80433,35.685186,-109.127208,-109.127208,35.685186
2010,4,2,1,80475,35.772009,-109.2248,-109.2248,35.772009
2010,4,2,1,80490,33.841941,-109.814997,-109.814997,33.841941
2006,4,2,1,80521,35.778213,-109.94736,-109.94736,35.778213
2010,4,2,1,80528,33.66517,-109.814381,-109.814381,33.66517
2004,4,2,1,80536,35.278961,-109.127756,-109.127756,35.278961
2001,4,2,1,80558,34.01936,-109.749982,-109.749982,34.01936
2003,4,2,1,80567,34.894658,-109.50376,-109.50376,34.894658
2001,4,2,1,80589,35.010567,-109.412755,-109.412755,35.010567
2001,4,2,1,80633,35.318352,-109.073841,-109.073841,35.318352
2001,4,2,1,80637,33.930684,-109.597361,-109.597361,33.930684
2008,4,2,1,80654,35.76923,-109.286806,-109.286806,35.76923
2009,4,2,1,80689,35.689389,-109.731814,-109.731814,35.689389
2006,4,2,1,80713,36.292694,-109.476319,-109.476319,36.292694
2002,4,2,1,80747,36.394259,-109.152109,-109.152109,36.394259
2002,4,2,1,80782,33.787245,-109.329565,-109.329565,33.787245
2006,4,2,1,80787,35.78819,-109.213176,-109.213176,35.78819
2004,4,2,1,80812,33.791867,-109.278429,-109.278429,33.791867
2006,4,2,1,80872,35.772468,-109.346429,-109.346429,35.772468
2010,4,2,1,80875,33.790791,-109.378302,-109.378302,33.790791
2003,4,2,1,80877,35.511652,-109.622023,-109.622023,35.511652
2003,4,2,1,80879,35.863659,-109.449929,-109.449929,35.863659
2005,4,2,1,80900,35.228686,-109.137198,-109.137198,35.228686
2009,4,2,1,80917,36.232869,-109.829546,-109.829546,36.232869
2006,4,2,1,80944,36.136581,-109.165618,-109.165618,36.136581
2008,4,2,1,80968,36.324271,-109.995903,-109.995903,36.324271
2004,4,2,1,81011,36.400869,-109.101467,-109.101467,36.400869
2010,4,2,1,81013,33.786068,-109.11066,-109.11066,33.786068
2007,4,2,1,81039,36.495331,-109.160035,-109.160035,36.495331
2004,4,2,1,81069,36.223623,-109.098151,-109.098151,36.223623
2010,4,2,1,81130,34.917009,-109.302802,-109.302802,34.917009
2007,4,2,1,81131,35.838482,-109.470242,-109.470242,35.838482
2005,4,2,1,81144,35.364364,-109.133368,-109.133368,35.364364
2005,4,2,1,81157,35.509499,-109.566477,-109.566477,35.509499
2010,4,2,1,81205,36.136907,-109.394737,-109.394737,36.136907
2009,4,2,1,81213,36.352302,-109.970461,-109.970461,36.352302
2004,4,2,1,81219,35.468228,-109.295669,-109.295669,35.468228
2006,4,2,1,81435,33.975885,-109.754527,-109.754527,33.975885
2008,4,2,1,81448,36.311354,-109.113265,-109.113265,36.311354
2004,4,2,1,81475,36.133132,-109.224076,-109.224076,36.133132
2002,4,2,1,81489,36.629553,-109.262661,-109.262661,36.629553
2009,4,2,1,81490,35.728846,-109.563765,-109.563765,35.728846
2001,4,2,1,81509,33.698021,-109.489286,-109.489286,33.698021
2002,4,2,1,81546,34.286011,-109.266437,-109.266437,34.286011
2002,4,2,1,81603,34.470056,-109.690232,-109.690232,34.470056
2003,4,2,1,81634,34.331979,-109.096716,-109.096716,34.331979
2007,4,2,1,81637,36.368375,-109.882851,-109.882851,36.368375
2006,4,2,1,81638,33.993697,-109.616136,-109.616136,33.993697
2006,4,2,1,81651,35.096393,-109.133638,-109.133638,35.096393
2007,4,2,1,81670,34.017347,-109.595102,-109.595102,34.017347
2005,4,2,1,81679,35.186357,-109.08114,-109.08114,35.186357
2010,4,2,1,81708,35.952033,-109.396292,-109.396292,35.952033
2003,4,2,1,81750,33.556096,-109.723653,-109.723653,33.556096
2010,4,2,1,81751,35.639694,-109.121227,-109.121227,35.639694
2003,4,2,1,81768,35.372669,-109.626424,-109.626424,35.372669
2004,4,2,1,81769,36.267548,-109.386599,-109.386599,36.267548
2003,4,2,1,81775,34.015633,-109.107407,-109.107407,34.015633
2006,4,2,1,81780,35.588911,-109.230758,-109.230758,35.588911
2002,4,2,1,81807,33.835968,-109.433089,-109.433089,33.835968
2003,4,2,1,81812,35.551229,-109.452767,-109.452767,35.551229
2005,4,2,1,81830,34.607433,-109.801005,-109.801005,34.607433
2005,4,2,1,81847,35.920242,-109.953966,-109.953966,35.920242
2010,4,2,1,81849,34.871924,-109.245176,-109.245176,34.871924
2004,4,2,1,81864,35.598997,-109.727482,-109.727482,35.598997
2010,4,2,1,81873,35.452328,-109.122283,-109.122283,35.452328
2007,4,2,1,81874,36.316447,-109.163395,-109.163395,36.316447
2008,4,2,1,81884,34.336262,-109.805247,-109.805247,34.336262
2002,4,2,1,81929,36.321454,-109.888083,-109.888083,36.321454
2009,4,2,1,81941,33.878696,-109.11389,-109.11389,33.878696
2005,4,2,1,81963,35.684889,-109.559446,-109.559446,35.684889
2008,4,2,1,82001,33.929089,-109.808321,-109.808321,33.929089
2009,4,2,1,82017,34.054518,-109.107726,-109.107726,34.054518
2009,4,2,1,82090,36.179339,-109.104974,-109.104974,36.179339
2001,4,2,1,82136,34.967204,-109.302401,-109.302401,34.967204
2008,4,2,1,82148,36.271054,-109.10905,-109.10905,36.271054
2003,4,2,1,82179,36.047865,-109.441211,-109.441211,36.047865
2001,4,2,1,82190,35.867762,-109.945228,-109.945228,35.867762
2001,4,2,1,82191,36.349152,-109.903551,-109.903551,36.349152
2005,4,2,1,82235,34.245622,-109.754076,-109.754076,34.245622
2007,4,2,1,82275,35.231811,-109.079671,-109.079671,35.231811
2008,4,2,1,82280,34.452275,-109.673759,-109.673759,34.452275
2004,4,2,1,82282,35.794646,-109.267707,-109.267707,35.794646
2010,4,2,1,82289,33.922595,-109.051777,-109.051777,33.922595
2002,4,2,1,82290,34.471913,-109.425857,-109.425857,34.471913
2008,4,2,1,82348,34.517955,-109.80099,-109.80099,34.517955
2007,4,2,1,82360,35.510964,-109.737295,-109.737295,35.510964
2002,4,2,1,82398,35.592431,-109.17969,-109.17969,35.592431
2003,4,2,1,82401,35.870073,-109.893662,-109.893662,35.870073
2009,4,2,1,82456,35.688446,-109.398258,-109.398258,35.688446
2008,4,2,1,82475,34.960885,-109.471131,-109.471131,34.960885
2005,4,2,1,82485,35.862326,-109.392773,-109.392773,35.862326
2002,4,2,1,82503,35.261074,-109.220371,-109.220371,35.261074
2009,4,2,1,82526,36.357329,-109.214003,-109.214003,36.357329
2008,4,2,1,82538,35.933049,-109.865917,-109.865917,35.933049
2009,4,2,1,82541,35.500787,-109.128806,-109.128806,35.500787
2005,4,2,1,82553,33.702426,-109.653459,-109.653459,33.702426
2005,4,2,1,82558,35.188886,-109.297207,-109.297207,35.188886
2003,4,2,1,82588,34.870639,-109.196473,-109.196473,34.870639
2003,4,2,1,82608,34.532441,-109.671362,-109.671362,34.532441
2010,4,2,1,82619,36.130823,-109.066575,-109.066575,36.130823
2002,4,2,1,82645,34.149042,-109.157453,-109.157453,34.149042
2001,4,2,1,82665,36.537069,-109.163543,-109.163543,36.537069
2004,4,2,1,82678,33.946694,-109.252248,-109.252248,33.946694
2009,4,2,1,82705,34.199004,-109.210293,-109.210293,34.199004
2002,4,2,1,82715,35.462122,-109.349777,-109.349777,35.462122
2007,4,2,1,82769,36.184718,-109.44397,-109.44397,36.184718
2006,4,2,1,82776,35.599569,-109.334557,-109.334557,35.599569
2004,4,2,1,82851,35.779901,-109.396242,-109.396242,35.779901
2002,4,2,1,82869,35.416124,-109.187916,-109.187916,35.416124
2009,4,2,1,82911,36.541764,-109.218122,-109.218122,36.541764
2008,4,2,1,82985,34.957535,-109.197248,-109.197248,34.957535
2002,4,2,1,83017,36.132536,-109.272625,-109.272625,36.132536
2010,4,2,1,83028,36.44811,-109.050772,-109.050772,36.44811
2005,4,2,1,83048,34.064224,-109.489266,-109.489266,34.064224
2005,4,2,1,83072,34.426118,-109.480569,-109.480569,34.426118
2007,4,2,1,83082,36.319112,-109.44022,-109.44022,36.319112
2005,4,2,1,83112,35.3429,-109.268935,-109.268935,35.3429
2001,4,2,1,83117,35.818219,-109.337955,-109.337955,35.818219
2008,4,2,1,83121,34.156002,-109.537041,-109.537041,34.156002
2007,4,2,1,83139,36.449984,-109.162574,-109.162574,36.449984
2002,4,2,1,83140,35.915401,-109.449685,-109.449685,35.915401
2002,4,2,1,83193,36.092417,-109.444903,-109.444903,36.092417
2005,4,2,1,83218,33.974481,-109.479342,-109.479342,33.974481
2002,4,2,1,83231,34.111572,-109.587985,-109.587985,34.111572
2007,4,2,1,83235,34.199517,-109.590185,-109.590185,34.199517
2006,4,2,1,83296,33.972048,-109.319065,-109.319065,33.972048
2008,4,2,1,83315,35.789525,-109.152373,-109.152373,35.789525
2002,4,2,1,83319,33.830833,-109.168007,-109.168007,33.830833
2009,4,2,1,83320,33.885645,-109.539314,-109.539314,33.885645
2003,4,2,1,83340,36.208948,-109.420898,-109.420898,36.208948
2009,4,2,1,83420,34.056999,-109.369712,-109.369712,34.056999
2001,4,2,1,83430,33.570456,-109.708251,-109.708251,33.570456
2005,4,2,1,83468,34.342721,-109.051604,-109.051604,34.342721
2006,4,2,1,83484,35.817228,-109.505896,-109.505896,35.817228
2004,4,2,1,83492,35.590583,-109.39797,-109.39797,35.590583
2010,4,2,1,83517,33.613307,-109.647327,-109.647327,33.613307
2005,4,2,1,83520,35.725613,-109.399607,-109.399607,35.725613
2004,4,2,1,83532,35.415082,-109.454049,-109.454049,35.415082
2007,4,2,1,83552,35.550492,-109.34203,-109.34203,35.550492
2007,4,2,1,83581,34.780475,-109.250334,-109.250334,34.780475
2003,4,2,1,83591,35.548615,-109.177933,-109.177933,35.548615
2004,4,2,1,83600,34.469645,-109.635321,-109.635321,34.469645
2007,4,2,1,83611,36.853971,-109.266355,-109.266355,36.853971
2005,4,2,1,83650,36.052735,-109.940012,-109.940012,36.052735
2007,4,2,1,83669,33.884294,-109.821258,-109.821258,33.884294
2005,4,2,1,83671,36.311733,-109.218501,-109.218501,36.311733
2001,4,2,1,83688,36.00963,-109.949422,-109.949422,36.00963
2008,4,2,1,83690,34.161356,-109.807715,-109.807715,34.161356
2009,4,2,1,83704,34.51496,-109.20324,-109.20324,34.51496
2002,4,2,1,83717,33.619952,-109.60805,-109.60805,33.619952
2002,4,2,1,83732,36.272658,-109.443903,-109.443903,36.272658
2009,4,2,1,83739,35.321752,-109.132049,-109.132049,35.321752
2007,4,2,1,83742,34.515698,-109.524763,-109.524763,34.515698
2007,4,2,1,83757,36.050006,-109.894788,-109.894788,36.050006
2005,4,2,1,83865,33.752723,-109.490376,-109.490376,33.752723
2007,4,2,1,83906,33.878779,-109.324293,-109.324293,33.878779
2010,4,2,1,83921,35.908635,-109.227641,-109.227641,35.908635
2001,4,2,1,83923,35.006949,-109.140002,-109.140002,35.006949
2010,4,2,1,83942,36.223413,-109.223246,-109.223246,36.223413
2005,4,2,1,83955,33.844791,-109.088271,-109.088271,33.844791
2007,4,2,1,84033,36.539022,-109.267313,-109.267313,36.539022
2003,4,2,1,84067,35.188802,-109.359263,-109.359263,35.188802
2004,4,2,1,84075,34.559581,-109.695961,-109.695961,34.559581
2005,4,2,1,84094,33.661145,-109.707501,-109.707501,33.661145
2006,4,2,1,84102,33.75409,-109.707116,-109.707116,33.75409
2006,4,2,1,84149,34.468766,-109.589894,-109.589894,34.468766
2002,4,2,1,84162,34.30588,-109.125706,-109.125706,34.30588
2004,4,2,1,84186,36.278597,-109.992501,-109.992501,36.278597
2008,4,2,1,84199,36.127173,-109.110334,-109.110334,36.127173
2005,4,2,1,84213,33.922886,-109.482764,-109.482764,33.922886
2002,4,2,1,84226,34.60462,-109.527908,-109.527908,34.60462
2002,4,2,1,84306,35.455106,-109.067209,-109.067209,35.455106
2009,4,2,1,84308,34.19699,-109.808189,-109.808189,34.19699
2006,4,2,1,84336,34.452168,-109.726269,-109.726269,34.452168
2001,4,2,1,84339,33.753893,-109.648685,-109.648685,33.753893
2006,4,2,1,84409,36.581368,-109.327091,-109.327091,36.581368
2007,4,2,1,84417,33.742311,-109.431368,-109.431368,33.742311
2008,4,2,1,84435,33.977313,-109.702503,-109.702503,33.977313
2005,4,2,1,84504,35.414116,-109.408928,-109.408928,35.414116
2004,4,2,1,84568,36.450017,-109.21376,-109.21376,36.450017
2003,4,2,1,84595,35.167411,-109.049833,-109.049833,35.167411
2002,4,2,1,84611,33.97469,-109.597998,-109.597998,33.97469
2006,4,2,1,84668,33.655067,-109.650614,-109.650614,33.655067
2007,4,2,1,84689,35.816336,-109.178747,-109.178747,35.816336
2005,4,2,1,84726,33.883202,-109.37728,-109.37728,33.883202
2004,4,2,1,84741,35.772348,-109.119369,-109.119369,35.772348
2005,4,2,1,84743,35.868539,-109.070039,-109.070039,35.868539
2007,4,2,1,84763,33.879941,-109.165119,-109.165119,33.879941
2002,4,2,1,84769,35.094978,-109.245397,-109.245397,35.094978
2009,4,2,1,84802,36.854129,-109.207588,-109.207588,36.854129
2009,4,2,1,84808,34.065245,-109.812635,-109.812635,34.065245
2003,4,2,1,84811,36.231632,-110.000493,-110.000493,36.231632
2004,4,2,1,84826,34.922251,-109.473158,-109.473158,34.922251
2005,4,2,1,84827,34.823785,-109.307456,-109.307456,34.823785
2002,4,2,1,84864,35.636801,-109.343617,-109.343617,35.636801
2001,4,2,1,84917,34.016072,-109.480095,-109.480095,34.016072
2002,4,2,1,84924,35.135412,-109.083211,-109.083211,35.135412
2009,4,2,1,84926,35.858802,-109.273184,-109.273184,35.858802
2010,4,2,1,84939,35.138305,-109.137882,-109.137882,35.138305
2004,4,2,1,84954,33.837896,-109.704412,-109.704412,33.837896
2005,4,2,1,84955,34.358445,-109.337029,-109.337029,34.358445
2002,4,2,1,85015,35.776261,-109.451009,-109.451009,35.776261
2001,4,2,1,85023,36.228609,-109.501468,-109.501468,36.228609
2010,4,2,1,85032,35.792896,-109.388476,-109.388476,35.792896
2002,4,2,1,85036,35.328692,-109.621066,-109.621066,35.328692
2006,4,2,1,85059,35.637396,-109.508007,-109.508007,35.637396
2010,4,2,1,85070,34.000521,-109.789911,-109.789911,34.000521
2010,4,2,1,85114,36.093266,-109.497517,-109.497517,36.093266
2001,4,2,1,85132,35.270065,-109.072038,-109.072038,35.270065
2005,4,2,1,85185,33.614454,-109.762788,-109.762788,33.614454
2004,4,2,1,85193,33.973996,-109.535493,-109.535493,33.973996
2005,4,2,1,85209,36.491293,-109.214926,-109.214926,36.491293
2003,4,2,1,85250,36.842439,-109.096307,-109.096307,36.842439
2006,4,2,1,85261,34.782324,-109.147919,-109.147919,34.782324
2001,4,2,1,85296,33.931396,-109.760434,-109.760434,33.931396
2005,4,2,1,85318,36.808619,-109.1513,-109.1513,36.808619
2006,4,2,1,85330,36.736262,-109.298096,-109.298096,36.736262
2004,4,2,1,85333,33.974089,-109.811402,-109.811402,33.974089
2008,4,2,1,85350,36.274549,-109.842861,-109.842861,36.274549
2004,4,2,1,85381,35.326847,-109.294415,-109.294415,35.326847
2007,4,2,1,85392,34.829222,-109.253792,-109.253792,34.829222
2005,4,2,1,85442,33.882661,-109.6488,-109.6488,33.882661
2009,4,2,1,85455,33.706572,-109.81209,-109.81209,33.706572
2004,4,2,1,85489,34.463782,-109.098426,-109.098426,34.463782
2005,4,2,1,85526,35.012233,-109.304221,-109.304221,35.012233
2007,4,2,1,85534,35.997049,-109.445172,-109.445172,35.997049
2001,4,2,1,85546,34.872127,-109.412748,-109.412748,34.872127
2005,4,2,1,85567,34.008781,-109.057364,-109.057364,34.008781
2010,4,2,1,85571,35.321906,-109.417149,-109.417149,35.321906
2007,4,2,1,85574,33.887531,-109.59988800000001,-109.59988800000001,33.887531
2007,4,2,1,85589,35.053451,-109.081793,-109.081793,35.053451
2007,4,2,1,85603,35.862786,-109.333269,-109.333269,35.862786
2007,4,2,1,85607,36.817244,-109.105759,-109.105759,36.817244
2003,4,2,1,85622,34.021175,-109.427119,-109.427119,34.021175
2003,4,2,1,85628,35.364344,-109.183988,-109.183988,35.364344
2008,4,2,1,85670,35.276354,-109.341145,-109.341145,35.276354
2004,4,2,1,85709,34.000347,-109.665348,-109.665348,34.000347
2004,4,2,1,85719,34.46961,-109.805624,-109.805624,34.46961
2001,4,2,1,85737,33.877509,-109.056279,-109.056279,33.877509
2010,4,2,1,85754,34.78788,-109.297446,-109.297446,34.78788
2002,4,2,1,85780,34.423374,-109.25891,-109.25891,34.423374
2005,4,2,1,85821,36.040507,-109.38661,-109.38661,36.040507
2009,4,2,1,85834,35.499736,-109.448063,-109.448063,35.499736
2010,4,2,1,85894,35.414378,-109.237017,-109.237017,35.414378
2010,4,2,1,85895,35.959061,-109.053935,-109.053935,35.959061
2002,4,2,1,85920,36.268347,-109.277407,-109.277407,36.268347
2003,4,2,1,85927,35.342972,-109.33289,-109.33289,35.342972
2008,4,2,1,85943,36.293844,-109.40275,-109.40275,36.293844
2006,4,2,1,85947,34.422732,-109.154699,-109.154699,34.422732
2005,4,2,1,85977,35.690275,-109.898108,-109.898108,35.690275
2005,4,2,1,85983,35.733519,-109.668471,-109.668471,35.733519
2005,4,2,1,85994,36.189306,-109.822962,-109.822962,36.189306
2004,4,2,1,86017,33.794569,-109.8117,-109.8117,33.794569
2008,4,2,1,86047,34.003222,-109.83919,-109.83919,34.003222
2003,4,2,1,86056,33.889143,-109.706387,-109.706387,33.889143
