invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2004,1,6,71,7,34.965491,-85.647005,-85.647005,34.965491
2001,1,6,71,46,34.960003,-85.616964,-85.616964,34.960003
2003,1,6,71,74,34.977316,-85.802869,-85.802869,34.977316
2002,1,6,71,95,34.976304,-85.854322,-85.854322,34.976304
2005,1,6,71,103,34.929707,-85.651505,-85.651505,34.929707
2005,1,6,71,123,34.978914,-85.967829,-85.967829,34.978914
2004,13,5,47,17,34.959524,-85.080854,-85.080854,34.959524
2003,13,5,83,16,34.958795,-85.588515,-85.588515,34.958795
1999,13,5,85,7,34.492474,-84.232871,-84.232871,34.492474
2001,13,5,85,8,34.554812,-84.250498,-84.250498,34.554812
2000,13,5,85,9,34.43801,-84.170449,-84.170449,34.43801
1999,13,5,85,11,34.514036,-84.304732,-84.304732,34.514036
2001,13,5,85,12,34.487092,-84.27726,-84.27726,34.487092
2002,13,5,85,13,34.527315,-84.231203,-84.231203,34.527315
1998,13,5,85,14,34.44314,-84.117817,-84.117817,34.44314
2004,13,5,85,15,34.429744,-84.229135,-84.229135,34.429744
2002,13,5,85,19,34.548072,-84.318925,-84.318925,34.548072
1998,13,5,85,20,34.4811,-84.215791,-84.215791,34.4811
1999,13,5,85,22,34.45679,-84.171624,-84.171624,34.45679
2005,13,5,85,43,34.546189,-84.288988,-84.288988,34.546189
2015,13,5,85,45,34.573268,-84.21098,-84.21098,34.573268
2014,13,5,85,46,34.59388,-84.234032,-84.234032,34.59388
2001,13,5,85,52,34.572042,-84.246227,-84.246227,34.572042
2000,13,5,111,1,34.786849,-84.172314,-84.172314,34.786849
1999,13,5,111,2,34.866994,-84.322034,-84.322034,34.866994
2001,13,5,111,4,34.648629,-84.203906,-84.203906,34.648629
1998,13,5,111,5,34.955204,-84.241746,-84.241746,34.955204
2003,13,5,111,8,34.929975,-84.194837,-84.194837,34.929975
2002,13,5,111,9,34.964841,-84.238514,-84.238514,34.964841
2001,13,5,111,11,34.801755,-84.29866,-84.29866,34.801755
2001,13,5,111,12,34.809789,-84.153855,-84.153855,34.809789
2003,13,5,111,14,34.71124,-84.134326,-84.134326,34.71124
2000,13,5,111,15,34.922163,-84.43706,-84.43706,34.922163
1999,13,5,111,16,34.877624,-84.43505,-84.43505,34.877624
1999,13,5,111,18,34.687768,-84.152194,-84.152194,34.687768
1999,13,5,111,19,34.647392,-84.186149,-84.186149,34.647392
1999,13,5,111,21,34.853516,-84.15329,-84.15329,34.853516
1998,13,5,111,23,34.973326,-84.356514,-84.356514,34.973326
2001,13,5,111,24,34.965359,-84.387828,-84.387828,34.965359
2004,13,5,111,25,34.981491,-84.150402,-84.150402,34.981491
1998,13,5,111,26,34.745637,-84.170873,-84.170873,34.745637
2002,13,5,111,27,34.904658,-84.385042,-84.385042,34.904658
2000,13,5,111,29,34.840699,-84.312903,-84.312903,34.840699
1999,13,5,111,30,34.892482,-84.31143,-84.31143,34.892482
2000,13,5,111,31,34.860071,-84.45785,-84.45785,34.860071
1998,13,5,111,32,34.769147,-84.159527,-84.159527,34.769147
1998,13,5,111,34,34.93591,-84.348635,-84.348635,34.93591
2004,13,5,111,37,34.873649,-84.129696,-84.129696,34.873649
1998,13,5,111,38,34.92681,-84.234918,-84.234918,34.92681
1998,13,5,111,39,34.964176,-84.505692,-84.505692,34.964176
2004,13,5,111,40,34.746141,-84.243308,-84.243308,34.746141
2003,13,5,111,41,34.869214,-84.219631,-84.219631,34.869214
1998,13,5,111,42,34.967022,-84.308551,-84.308551,34.967022
2003,13,5,111,43,34.771326,-84.253647,-84.253647,34.771326
2004,13,5,111,44,34.961147,-84.434105,-84.434105,34.961147
2000,13,5,111,46,34.699303,-84.230121,-84.230121,34.699303
2004,13,5,111,47,34.823429,-84.203606,-84.203606,34.823429
2001,13,5,111,48,34.894295,-84.155443,-84.155443,34.894295
2005,13,5,111,67,34.784910000000004,-84.195211,-84.195211,34.784910000000004
2015,13,5,111,68,34.759844,-84.116201,-84.116201,34.759844
2014,13,5,111,69,34.78791,-84.1304,-84.1304,34.78791
2012,13,5,111,70,34.810563,-84.186988,-84.186988,34.810563
2011,13,5,111,71,34.874478,-84.186139,-84.186139,34.874478
2013,13,5,111,72,34.823504,-84.173905,-84.173905,34.823504
2015,13,5,111,73,34.738229,-84.159079,-84.159079,34.738229
2014,13,5,111,74,34.74464,-84.170609,-84.170609,34.74464
2015,13,5,111,75,34.685532,-84.137549,-84.137549,34.685532
2014,13,5,111,76,34.716726,-84.163905,-84.163905,34.716726
2013,13,5,111,77,34.705597,-84.186808,-84.186808,34.705597
2015,13,5,111,78,34.668624,-84.18421,-84.18421,34.668624
2014,13,5,111,79,34.673943,-84.203895,-84.203895,34.673943
2014,13,5,111,80,34.635988,-84.182816,-84.182816,34.635988
2011,13,5,111,81,34.802352,-84.218379,-84.218379,34.802352
2015,13,5,111,82,34.812498,-84.234634,-84.234634,34.812498
2013,13,5,111,83,34.758207,-84.203294,-84.203294,34.758207
2011,13,5,111,84,34.721491,-84.247102,-84.247102,34.721491
2015,13,5,111,85,34.747058,-84.265189,-84.265189,34.747058
2013,13,5,111,86,34.66462,-84.225155,-84.225155,34.66462
2015,13,5,111,87,34.966152,-84.474918,-84.474918,34.966152
2013,13,5,111,88,34.864683,-84.436913,-84.436913,34.864683
2014,13,5,111,91,34.963802,-84.50529,-84.50529,34.963802
2001,13,5,111,105,34.651255,-84.215752,-84.215752,34.651255
2001,13,5,111,107,34.925677,-84.184577,-84.184577,34.925677
2000,13,5,123,1,34.597588,-84.354793,-84.354793,34.597588
2003,13,5,123,2,34.631385,-84.300043,-84.300043,34.631385
1998,13,5,123,3,34.657733,-84.235826,-84.235826,34.657733
1998,13,5,123,5,34.672037,-84.403116,-84.403116,34.672037
2001,13,5,123,6,34.622882,-84.261215000000007,-84.261215000000007,34.622882
2003,13,5,123,9,34.580356,-84.488434,-84.488434,34.580356
2002,13,5,123,11,34.604246,-84.503842,-84.503842,34.604246
1999,13,5,123,12,34.720121,-84.266837,-84.266837,34.720121
1998,13,5,123,15,34.658121,-84.230948,-84.230948,34.658121
2002,13,5,123,17,34.622142,-84.424988,-84.424988,34.622142
2000,13,5,123,18,34.698662,-84.379596,-84.379596,34.698662
2004,13,5,123,20,34.572636,-84.344791,-84.344791,34.572636
1999,13,5,123,21,34.731062,-84.402018,-84.402018,34.731062
1998,13,5,123,25,34.65241,-84.331914,-84.331914,34.65241
2001,13,5,123,26,34.801755,-84.432027,-84.432027,34.801755
2002,13,5,123,28,34.738876,-84.44129,-84.44129,34.738876
2000,13,5,123,33,34.654639,-84.364824,-84.364824,34.654639
1999,13,5,123,35,34.767686,-84.33236,-84.33236,34.767686
1999,13,5,123,37,34.709779,-84.490629,-84.490629,34.709779
1998,13,5,123,40,34.770809,-84.298385,-84.298385,34.770809
2003,13,5,123,41,34.625655,-84.483893,-84.483893,34.625655
1998,13,5,123,43,34.708996,-84.416731,-84.416731,34.708996
2002,13,5,123,44,34.826516,-84.413898,-84.413898,34.826516
2002,13,5,123,45,34.600913,-84.226079,-84.226079,34.600913
2003,13,5,123,46,34.781898,-84.40766,-84.40766,34.781898
1999,13,5,123,48,34.662582,-84.333985,-84.333985,34.662582
2001,13,5,123,49,34.569506,-84.421119,-84.421119,34.569506
2003,13,5,123,50,34.585615,-84.298232,-84.298232,34.585615
1998,13,5,123,73,34.740487,-84.3564,-84.3564,34.740487
2009,13,5,123,74,34.660823,-84.281384,-84.281384,34.660823
2013,13,5,123,75,34.626544,-84.208973,-84.208973,34.626544
2012,13,5,123,76,34.634181,-84.243921,-84.243921,34.634181
2013,13,5,123,77,34.591986,-84.269036,-84.269036,34.591986
2012,13,5,123,78,34.609998,-84.275712,-84.275712,34.609998
2014,13,5,123,79,34.782073,-84.319589,-84.319589,34.782073
2013,13,5,123,80,34.806887,-84.334397,-84.334397,34.806887
2013,13,5,123,81,34.759866,-84.318208,-84.318208,34.759866
2012,13,5,123,82,34.737187,-84.350261,-84.350261,34.737187
2014,13,5,123,83,34.831907,-84.450645,-84.450645,34.831907
2013,13,5,123,84,34.832316,-84.475278,-84.475278,34.832316
2014,13,5,123,88,34.704151,-84.355133,-84.355133,34.704151
2013,13,5,123,89,34.722708,-84.376502,-84.376502,34.722708
1999,13,5,137,1,34.717968,-83.532873,-83.532873,34.717968
2004,13,5,137,3,34.723683,-83.607347,-83.607347,34.723683
2004,13,5,137,5,34.670886,-83.506175,-83.506175,34.670886
1998,13,5,137,6,34.811929,-83.630777,-83.630777,34.811929
1998,13,5,137,8,34.671471,-83.600878,-83.600878,34.671471
1999,13,5,137,9,34.687629,-83.472099,-83.472099,34.687629
2003,13,5,137,10,34.564783,-83.587816,-83.587816,34.564783
2001,13,5,137,12,34.587697,-83.503761,-83.503761,34.587697
1998,13,5,137,13,34.719432,-83.564748,-83.564748,34.719432
1999,13,5,137,14,34.579759,-83.437261,-83.437261,34.579759
2001,13,5,137,15,34.726138,-83.432687,-83.432687,34.726138
2002,13,5,137,16,34.688417,-83.38792,-83.38792,34.688417
1999,13,5,137,17,34.629802,-83.602352,-83.602352,34.629802
1999,13,5,137,18,34.692649,-83.54914,-83.54914,34.692649
1999,13,5,137,22,34.801164,-83.602993,-83.602993,34.801164
1998,13,5,137,23,34.641416,-83.404088,-83.404088,34.641416
2000,13,5,137,24,34.700519,-83.609627,-83.609627,34.700519
2002,13,5,137,26,34.644166,-83.545331,-83.545331,34.644166
2004,13,5,137,27,34.605461,-83.539917,-83.539917,34.605461
2002,13,5,137,31,34.591614,-83.604136,-83.604136,34.591614
1998,13,5,137,32,34.663309,-83.42735,-83.42735,34.663309
2011,13,5,137,38,34.680668,-83.387345,-83.387345,34.680668
2015,13,5,137,39,34.670191,-83.384746,-83.384746,34.670191
2015,13,5,137,40,34.635071,-83.428098,-83.428098,34.635071
2012,13,5,137,43,34.721596,-83.487731,-83.487731,34.721596
2015,13,5,137,44,34.739385,-83.534625,-83.534625,34.739385
2014,13,5,137,45,34.755937,-83.561324,-83.561324,34.755937
2011,13,5,137,46,34.808242,-83.609055,-83.609055,34.808242
2014,13,5,137,47,34.716201,-83.419774,-83.419774,34.716201
2013,13,5,137,48,34.743225,-83.600526,-83.600526,34.743225
2013,13,5,137,49,34.70559,-83.594943,-83.594943,34.70559
2014,13,5,137,50,34.812672,-83.654047,-83.654047,34.812672
2015,13,5,137,51,34.788702,-83.660497,-83.660497,34.788702
1998,13,5,187,2,34.602997,-84.164448,-84.164448,34.602997
2002,13,5,187,3,34.599527,-83.897383,-83.897383,34.599527
1999,13,5,187,4,34.500568,-84.024152,-84.024152,34.500568
2004,13,5,187,5,34.455697,-84.067558,-84.067558,34.455697
2001,13,5,187,6,34.652515,-84.035725,-84.035725,34.652515
2004,13,5,187,7,34.682008,-83.968032,-83.968032,34.682008
2001,13,5,187,8,34.5716,-84.091723,-84.091723,34.5716
2004,13,5,187,9,34.596848,-83.992421,-83.992421,34.596848
2002,13,5,187,10,34.606546,-84.055376,-84.055376,34.606546
2003,13,5,187,11,34.571339,-84.161157,-84.161157,34.571339
2001,13,5,187,12,34.489715,-84.067024,-84.067024,34.489715
1999,13,5,187,13,34.525213,-84.170983,-84.170983,34.525213
2001,13,5,187,14,34.487874,-83.96867,-83.96867,34.487874
2003,13,5,187,15,34.718427,-83.970069,-83.970069,34.718427
2000,13,5,187,17,34.709912,-83.920085,-83.920085,34.709912
1999,13,5,187,18,34.633641,-84.019214,-84.019214,34.633641
2002,13,5,187,21,34.523318,-83.922844,-83.922844,34.523318
2000,13,5,187,22,34.612242,-84.116588,-84.116588,34.612242
2000,13,5,187,24,34.532171,-83.966015,-83.966015,34.532171
2004,13,5,187,25,34.510164,-83.863448,-83.863448,34.510164
1999,13,5,187,26,34.62389,-83.971898,-83.971898,34.62389
2001,13,5,187,27,34.57312,-83.920451,-83.920451,34.57312
1999,13,5,187,28,34.560868,-83.883074,-83.883074,34.560868
1998,13,5,187,29,34.517456,-84.057748,-84.057748,34.517456
2000,13,5,187,32,34.618834,-83.96358,-83.96358,34.618834
1998,13,5,187,33,34.469654,-84.030447,-84.030447,34.469654
1998,13,5,187,34,34.491965,-83.916857,-83.916857,34.491965
2003,13,5,187,36,34.490384,-84.126019,-84.126019,34.490384
2001,13,5,187,37,34.639229,-83.914833,-83.914833,34.639229
2013,13,5,187,40,34.699409,-83.877067,-83.877067,34.699409
2012,13,5,187,41,34.720757,-83.910597,-83.910597,34.720757
2015,13,5,187,42,34.645976,-83.87608,-83.87608,34.645976
2011,13,5,187,43,34.690343,-83.984336,-83.984336,34.690343
2011,13,5,187,44,34.645648,-83.982929,-83.982929,34.645648
2015,13,5,187,45,34.660219,-83.995209,-83.995209,34.660219
2014,13,5,187,46,34.663105,-84.020201,-84.020201,34.663105
2011,13,5,187,47,34.722594,-83.943274,-83.943274,34.722594
2013,13,5,187,48,34.653011,-84.103026,-84.103026,34.653011
2012,13,5,187,49,34.641424,-84.1267,-84.1267,34.641424
2011,13,5,187,50,34.600841,-84.019299,-84.019299,34.600841
2015,13,5,187,51,34.635165,-84.046033,-84.046033,34.635165
2014,13,5,187,52,34.586463,-84.061794,-84.061794,34.586463
2012,13,5,187,53,34.587741,-84.118497,-84.118497,34.587741
2011,13,5,187,54,34.619552,-84.124362,-84.124362,34.619552
2013,13,5,187,55,34.566542,-84.125081,-84.125081,34.566542
2011,13,5,187,56,34.586447,-84.170524,-84.170524,34.586447
2015,13,5,187,57,34.61116,-84.168722,-84.168722,34.61116
1999,13,5,187,58,34.595424,-84.172034,-84.172034,34.595424
2001,13,5,187,62,34.714486,-83.970586,-83.970586,34.714486
2004,13,5,227,2,34.501602,-84.339412,-84.339412,34.501602
1998,13,5,227,3,34.475231,-84.40119,-84.40119,34.475231
1999,13,5,227,5,34.428215,-84.391892,-84.391892,34.428215
2000,13,5,227,7,34.468581,-84.460647,-84.460647,34.468581
2001,13,5,227,10,34.515674,-84.442331,-84.442331,34.515674
2003,13,5,227,11,34.39781,-84.54051,-84.54051,34.39781
1998,13,5,227,12,34.382524,-84.503624,-84.503624,34.382524
2001,13,5,227,13,34.410229,-84.445677,-84.445677,34.410229
2002,13,5,227,14,34.426493,-84.266389,-84.266389,34.426493
2004,13,5,227,17,34.43,-84.51378,-84.51378,34.43
2002,13,5,227,18,34.527279,-84.388864,-84.388864,34.527279
2002,13,5,227,19,34.535435,-84.518132,-84.518132,34.535435
2002,13,5,227,20,34.49566,-84.420008,-84.420008,34.49566
1999,13,5,227,21,34.468328,-84.412351,-84.412351,34.468328
1998,13,5,227,22,34.442104,-84.465247,-84.465247,34.442104
2003,13,5,227,23,34.392817,-84.398981,-84.398981,34.392817
2001,13,5,227,24,34.420373,-84.329959,-84.329959,34.420373
1999,13,5,227,25,34.494002,-84.516769,-84.516769,34.494002
1998,13,5,227,27,34.405157,-84.508304,-84.508304,34.405157
2007,13,5,227,66,34.45117,-84.259984,-84.259984,34.45117
2004,13,5,241,1,34.973978,-83.392517,-83.392517,34.973978
2002,13,5,241,2,34.825662,-83.348818,-83.348818,34.825662
1999,13,5,241,3,34.877377,-83.363173,-83.363173,34.877377
2000,13,5,241,5,34.935838,-83.363089,-83.363089,34.935838
2001,13,5,241,6,34.890365,-83.206873,-83.206873,34.890365
2001,13,5,241,7,34.799972,-83.391548,-83.391548,34.799972
2001,13,5,241,8,34.882148,-83.501805,-83.501805,34.882148
2000,13,5,241,10,34.872497,-83.464176,-83.464176,34.872497
1999,13,5,241,11,34.775116,-83.532084,-83.532084,34.775116
2000,13,5,241,12,34.938495,-83.223736,-83.223736,34.938495
1998,13,5,241,14,34.820429,-83.526119,-83.526119,34.820429
2004,13,5,241,15,34.900436,-83.253866,-83.253866,34.900436
2001,13,5,241,16,34.961178,-83.477802,-83.477802,34.961178
2001,13,5,241,18,34.962431,-83.167921,-83.167921,34.962431
2002,13,5,241,19,34.992186,-83.285485,-83.285485,34.992186
2000,13,5,241,20,34.917378,-83.525202,-83.525202,34.917378
1999,13,5,241,21,34.97398,-83.243743,-83.243743,34.97398
2000,13,5,241,22,34.781667,-83.444228,-83.444228,34.781667
1999,13,5,241,23,34.898827,-83.4077,-83.4077,34.898827
2003,13,5,241,24,34.882824,-83.599907,-83.599907,34.882824
2003,13,5,241,25,34.789529,-83.490727,-83.490727,34.789529
2004,13,5,241,26,34.889365,-83.437421,-83.437421,34.889365
1999,13,5,241,28,34.833738,-83.580345,-83.580345,34.833738
1999,13,5,241,30,34.916485,-83.275948,-83.275948,34.916485
1999,13,5,241,31,34.837901,-83.503892,-83.503892,34.837901
2004,13,5,241,32,34.829402,-83.457701,-83.457701,34.829402
1998,13,5,241,33,34.796266,-83.358746,-83.358746,34.796266
1999,13,5,241,34,34.743603,-83.384515,-83.384515,34.743603
2002,13,5,241,35,34.981774,-83.455517,-83.455517,34.981774
2002,13,5,241,36,34.992263,-83.12123,-83.12123,34.992263
1999,13,5,241,37,34.945938,-83.436339,-83.436339,34.945938
2003,13,5,241,38,34.939261,-83.57768,-83.57768,34.939261
2004,13,5,241,39,34.986456,-83.520098,-83.520098,34.986456
2003,13,5,241,40,34.870716,-83.306247,-83.306247,34.870716
1998,13,5,241,41,34.868552,-83.650076,-83.650076,34.868552
2004,13,5,241,42,34.89892,-83.563328,-83.563328,34.89892
1998,13,5,241,43,34.955192,-83.288738,-83.288738,34.955192
2004,13,5,241,44,34.926548,-83.162073,-83.162073,34.926548
2001,13,5,241,45,34.983281,-83.315762,-83.315762,34.983281
2004,13,5,241,46,34.744764,-83.474513,-83.474513,34.744764
2007,13,5,241,88,34.909853,-83.313359,-83.313359,34.909853
2015,13,5,241,89,34.962217,-83.130156,-83.130156,34.962217
2014,13,5,241,90,34.983366,-83.158278,-83.158278,34.983366
2014,13,5,241,91,34.938498,-83.146328,-83.146328,34.938498
2013,13,5,241,92,34.929234,-83.168457,-83.168457,34.929234
2012,13,5,241,93,34.957169,-83.204144,-83.204144,34.957169
2013,13,5,241,94,34.98844,-83.202892,-83.202892,34.98844
2011,13,5,241,95,34.958298,-83.234695,-83.234695,34.958298
2015,13,5,241,96,34.97275,-83.25705,-83.25705,34.97275
2013,13,5,241,97,34.918202,-83.21753,-83.21753,34.918202
2012,13,5,241,98,34.917627,-83.253231,-83.253231,34.917627
2011,13,5,241,99,34.927336,-83.285346,-83.285346,34.927336
2015,13,5,241,100,34.930832,-83.297994,-83.297994,34.930832
2014,13,5,241,101,34.97159,-83.29053,-83.29053,34.97159
2014,13,5,241,102,34.906351,-83.201543,-83.201543,34.906351
2012,13,5,241,103,34.876889,-83.247581,-83.247581,34.876889
2011,13,5,241,104,34.868681,-83.256865,-83.256865,34.868681
2012,13,5,241,105,34.838764,-83.280315,-83.280315,34.838764
2015,13,5,241,106,34.812314,-83.319317,-83.319317,34.812314
2011,13,5,241,107,34.762515,-83.345868,-83.345868,34.762515
2015,13,5,241,108,34.787919,-83.367907,-83.367907,34.787919
2013,13,5,241,109,34.809908,-83.416,-83.416,34.809908
2011,13,5,241,110,34.771449,-83.462095,-83.462095,34.771449
2015,13,5,241,111,34.956842,-83.443018,-83.443018,34.956842
2014,13,5,241,112,34.986258,-83.465662,-83.465662,34.986258
2014,13,5,241,113,34.926368,-83.329961,-83.329961,34.926368
2013,13,5,241,114,34.951833,-83.361684,-83.361684,34.951833
2014,13,5,241,115,34.896639,-83.330889,-83.330889,34.896639
2013,13,5,241,116,34.913399,-83.350347,-83.350347,34.913399
2014,13,5,241,117,34.811248,-83.354538,-83.354538,34.811248
2012,13,5,241,118,34.830468,-83.405194,-83.405194,34.830468
2014,13,5,241,119,34.947913,-83.468322,-83.468322,34.947913
2011,13,5,241,120,34.895903,-83.442042,-83.442042,34.895903
2013,13,5,241,121,34.990452,-83.487985,-83.487985,34.990452
2012,13,5,241,122,34.961508,-83.506239,-83.506239,34.961508
2011,13,5,241,123,34.94839,-83.536606,-83.536606,34.94839
2013,13,5,241,124,34.901036,-83.527739,-83.527739,34.901036
2012,13,5,241,125,34.929709,-83.553611,-83.553611,34.929709
2011,13,5,241,126,34.878922,-83.568946,-83.568946,34.878922
2015,13,5,241,127,34.89497,-83.602392,-83.602392,34.89497
2012,13,5,241,128,34.80503,-83.459591,-83.459591,34.80503
