invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2012,40,3,37,44,36.154122,-96.501533,-96.501533,36.154122
2015,40,3,37,46,36.124054,-96.541621,-96.541621,36.124054
2013,40,3,37,47,36.045298,-96.35202,-96.35202,36.045298
2014,40,3,37,48,36.006494000000004,-96.323147,-96.323147,36.006494000000004
2012,40,3,37,52,35.926883,-96.403943,-96.403943,35.926883
2009,40,3,37,53,36.020867,-96.441034,-96.441034,36.020867
2011,40,3,37,54,35.97227,-96.430121,-96.430121,35.97227
2011,40,3,37,56,35.907192,-96.293459,-96.293459,35.907192
2010,40,3,37,58,35.877984,-96.333838,-96.333838,35.877984
2009,40,3,37,61,35.790625,-96.353463,-96.353463,35.790625
2013,40,3,37,62,35.883639,-96.388893,-96.388893,35.883639
2010,40,3,37,65,35.938744,-96.472258,-96.472258,35.938744
2015,40,3,37,66,35.891851,-96.44248,-96.44248,35.891851
2014,40,3,37,67,35.898649,-96.508223,-96.508223,35.898649
2009,40,3,37,68,35.864043,-96.475564,-96.475564,35.864043
2015,40,3,37,69,35.807912,-96.45401,-96.45401,35.807912
2011,40,3,37,73,35.884322,-96.594682,-96.594682,35.884322
2014,40,3,37,78,35.672251,-96.408826,-96.408826,35.672251
2010,40,3,37,80,35.779516,-96.494719,-96.494719,35.779516
2009,40,3,37,85,35.69846,-96.513517,-96.513517,35.69846
2011,40,3,37,86,35.648206,-96.491694,-96.491694,35.648206
2009,40,3,37,90,36.076076,-96.576981,-96.576981,36.076076
2011,40,3,37,93,36.032023,-96.553551,-96.553551,36.032023
2013,40,3,37,95,35.933447,-96.523384,-96.523384,35.933447
2015,40,3,37,96,35.959749,-96.575714,-96.575714,35.959749
2010,40,3,37,98,36.001444,-96.59862,-96.59862,36.001444
2009,40,3,37,99,35.919421,-96.619286,-96.619286,35.919421
2012,40,3,37,100,35.834498,-96.570121,-96.570121,35.834498
2013,40,3,37,101,35.788078,-96.546952,-96.546952,35.788078
2011,40,3,113,116,36.304548,-96.347155,-96.347155,36.304548
2011,40,3,113,120,36.360488,-96.489602,-96.489602,36.360488
2012,40,3,113,123,36.251018,-96.324851,-96.324851,36.251018
2009,40,3,113,132,36.960316,-96.525932,-96.525932,36.960316
2010,40,3,113,181,36.545926,-96.620887,-96.620887,36.545926
2009,40,3,113,184,36.465346,-96.627649,-96.627649,36.465346
2010,40,3,113,191,36.322614,-96.515021,-96.515021,36.322614
2011,40,3,113,192,36.418477,-96.61199,-96.61199,36.418477
2015,40,3,113,210,36.730999,-96.679017,-96.679017,36.730999
2012,40,3,113,218,36.598949,-96.697572,-96.697572,36.598949
2009,40,3,113,219,36.680292,-96.737844,-96.737844,36.680292
2013,40,3,113,226,36.622102,-96.807045,-96.807045,36.622102
2014,40,3,113,233,36.568329,-96.787015,-96.787015,36.568329
2012,40,3,113,239,36.499344,-96.859517,-96.859517,36.499344
2014,40,3,113,240,36.471029,-96.956717,-96.956717,36.471029
2009,40,3,113,243,36.655101,-97.047238,-97.047238,36.655101
2013,40,3,117,2,36.212678,-96.307421,-96.307421,36.212678
2009,40,3,117,8,36.181827,-96.40918,-96.40918,36.181827
2013,40,3,117,13,36.273126,-96.447732,-96.447732,36.273126
2011,40,3,117,17,36.201344,-96.523906,-96.523906,36.201344
2014,40,3,117,18,36.280737,-96.558925,-96.558925,36.280737
2009,40,3,117,19,36.245792,-96.533690000000007,-96.533690000000007,36.245792
2012,40,3,117,29,36.278032,-96.780751,-96.780751,36.278032
2010,40,3,117,31,36.167695,-96.560147,-96.560147,36.167695
2015,40,3,117,33,36.180169,-96.684617,-96.684617,36.180169
2010,40,3,117,41,36.452134,-96.792914,-96.792914,36.452134
2015,40,3,117,42,36.402374,-96.764056,-96.764056,36.402374
2015,40,3,117,55,36.247243,-96.800718,-96.800718,36.247243
2012,40,3,117,57,36.343209,-96.907158,-96.907158,36.343209
2011,40,3,119,5,36.096288,-96.696706,-96.696706,36.096288
2012,40,3,119,6,36.053576,-96.680487,-96.680487,36.053576
2015,40,3,119,8,36.014523,-96.708032,-96.708032,36.014523
2012,40,3,119,17,36.123788,-96.801943,-96.801943,36.123788
2011,40,3,119,19,36.168788,-96.819793,-96.819793,36.168788
2011,40,3,119,22,36.231874,-96.958114,-96.958114,36.231874
2012,40,3,119,23,36.180021000000004,-96.938987,-96.938987,36.180021000000004
2013,40,3,119,24,36.137709,-96.917346,-96.917346,36.137709
2010,40,3,119,29,36.135317,-96.860213,-96.860213,36.135317
2015,40,3,119,30,36.076235,-96.839428,-96.839428,36.076235
2011,40,3,119,33,36.003952,-96.867387,-96.867387,36.003952
2010,40,3,119,41,35.963565,-96.905962,-96.905962,35.963565
2013,40,3,119,43,35.972866,-96.955499,-96.955499,35.972866
2009,40,3,119,46,35.943787,-97.046653,-97.046653,35.943787
2014,40,3,119,51,36.156181,-97.031732,-97.031732,36.156181
2010,40,3,119,55,36.022236,-97.034994,-97.034994,36.022236
2011,40,3,119,57,36.128877,-97.136748,-97.136748,36.128877
2010,40,3,119,59,36.089709,-97.174172,-97.174172,36.089709
2014,40,3,119,63,36.056502,-97.210588,-97.210588,36.056502
2010,40,3,119,65,36.155615,-97.312406,-97.312406,36.155615
2015,40,3,119,66,36.097574,-97.28791,-97.28791,36.097574
2015,40,3,119,68,36.043574,-97.152858,-97.152858,36.043574
2009,40,3,119,70,36.003268,-97.189696,-97.189696,36.003268
2012,40,3,119,74,35.976481,-97.273464,-97.273464,35.976481
2014,40,3,143,28,36.034429,-96.023479,-96.023479,36.034429
2015,40,3,143,52,36.095127,-96.104454,-96.104454,36.095127
2009,40,3,143,54,35.983689,-96.013754,-96.013754,35.983689
2015,40,3,143,57,35.867472,-96.000924,-96.000924,35.867472
2009,40,3,143,60,36.11631,-96.270215,-96.270215,36.11631
2011,40,3,143,61,36.079839,-96.253358,-96.253358,36.079839
2012,40,4,19,9,34.273623,-97.076908,-97.076908,34.273623
2015,40,4,19,20,34.241179,-97.114255,-97.114255,34.241179
2012,40,4,19,26,34.109477,-97.108127,-97.108127,34.109477
2014,40,4,19,30,34.078624,-97.193522,-97.193522,34.078624
2009,40,4,19,33,34.497374,-97.376391,-97.376391,34.497374
2013,40,4,19,39,34.354554,-97.325472,-97.325472,34.354554
2015,40,4,19,40,34.363879,-97.377653,-97.377653,34.363879
2012,40,4,19,46,34.175519,-97.246123,-97.246123,34.175519
2011,40,4,19,52,34.281173,-97.382637,-97.382637,34.281173
2012,40,4,19,53,34.230776,-97.377332,-97.377332,34.230776
2013,40,4,19,54,34.188064,-97.357498,-97.357498,34.188064
2015,40,4,19,55,34.192577,-97.415578,-97.415578,34.192577
2015,40,4,19,60,34.139174,-97.276898,-97.276898,34.139174
2009,40,4,19,62,34.104654,-97.315278,-97.315278,34.104654
2012,40,4,19,66,34.073081,-97.403516,-97.403516,34.073081
2012,40,4,19,68,34.452322,-97.469295,-97.469295,34.452322
2010,40,4,19,71,34.403403,-97.396782,-97.396782,34.403403
2014,40,4,19,73,34.365157,-97.428871,-97.428871,34.365157
2015,40,4,19,76,34.424582,-97.514326,-97.514326,34.424582
2009,40,4,19,78,34.38631,-97.538707,-97.538707,34.38631
2011,40,4,19,79,34.344918,-97.520544,-97.520544,34.344918
2010,40,4,19,81,34.303999,-97.558787,-97.558787,34.303999
2015,40,4,19,82,34.254878,-97.548330000000007,-97.548330000000007,34.254878
2011,40,4,27,3,35.259878,-97.174755,-97.174755,35.259878
2015,40,4,27,5,35.171243,-97.205502,-97.205502,35.171243
2010,40,4,27,7,35.218885,-97.220338,-97.220338,35.218885
2011,40,4,27,11,35.098061,-97.216176,-97.216176,35.098061
2012,40,4,27,13,35.050433,-97.200678,-97.200678,35.050433
2013,40,4,27,14,34.999248,-97.170508,-97.170508,34.999248
2009,40,4,27,18,34.96727,-97.264989,-97.264989,34.96727
2009,40,4,27,22,35.30124,-97.19924,-97.19924,35.30124
2009,40,4,27,25,35.352017,-97.333476,-97.333476,35.352017
2012,40,4,27,31,35.27309,-97.279099,-97.279099,35.27309
2010,40,4,27,32,35.272934,-97.349397,-97.349397,35.272934
2009,40,4,27,35,35.199158,-97.355932,-97.355932,35.199158
2014,40,4,27,37,35.238672,-97.380834,-97.380834,35.238672
2014,40,4,27,39,35.181059,-97.25328,-97.25328,35.181059
2009,40,4,27,40,35.138508,-97.244052,-97.244052,35.138508
2011,40,4,27,45,35.158361,-97.349054,-97.349054,35.158361
2015,40,4,27,52,35.355738,-97.58966,-97.58966,35.355738
2009,40,4,27,62,35.323046,-97.645831,-97.645831,35.323046
2012,40,4,49,7,34.826133,-97.0995,-97.0995,34.826133
2009,40,4,49,11,34.694111,-97.04524,-97.04524,34.694111
2015,40,4,49,14,34.785201,-97.135702,-97.135702,34.785201
2014,40,4,49,15,34.804676,-97.193862,-97.193862,34.804676
2013,40,4,49,16,34.836055,-97.219322,-97.219322,34.836055
2013,40,4,49,18,34.777173,-97.073234,-97.073234,34.777173
2012,40,4,49,23,34.664684,-97.134653,-97.134653,34.664684
2009,40,4,49,24,34.751157,-97.177454,-97.177454,34.751157
2010,40,4,49,36,34.663381,-97.188558,-97.188558,34.663381
2011,40,4,49,40,34.542161,-97.189163,-97.189163,34.542161
2011,40,4,49,44,34.610682,-97.322275,-97.322275,34.610682
2010,40,4,49,45,34.507861,-97.226471,-97.226471,34.507861
2012,40,4,49,46,34.565147,-97.30247,-97.30247,34.565147
2013,40,4,49,47,34.520097,-97.279809,-97.279809,34.520097
2015,40,4,49,48,34.529414,-97.338793,-97.338793,34.529414
2010,40,4,49,56,34.791,-97.453522,-97.453522,34.791
2009,40,4,49,59,34.717419,-97.474708,-97.474708,34.717419
2010,40,4,49,67,34.57094,-97.361013,-97.361013,34.57094
2013,40,4,49,68,34.568447,-97.415751,-97.415751,34.568447
2012,40,4,49,70,34.622823,-97.430851,-97.430851,34.622823
2012,40,4,49,74,34.683533,-97.574304,-97.574304,34.683533
2013,40,4,49,75,34.640795,-97.550654,-97.550654,34.640795
2010,40,4,49,77,34.689003,-97.616488,-97.616488,34.689003
2009,40,4,49,80,34.550508,-97.507635,-97.507635,34.550508
2014,40,4,49,84,34.808666,-97.620936,-97.620936,34.808666
2011,40,4,49,86,34.723168,-97.580654,-97.580654,34.723168
2015,40,4,81,1,35.63612,-96.639325,-96.639325,35.63612
2010,40,4,81,4,35.843333,-96.639165,-96.639165,35.843333
2012,40,4,81,7,35.898844,-96.712439,-96.712439,35.898844
2011,40,4,81,9,35.714866,-96.636843,-96.636843,35.714866
2012,40,4,81,17,35.7342,-96.739058,-96.739058,35.7342
2013,40,4,81,24,35.691267,-96.732509,-96.732509,35.691267
2009,40,4,81,26,35.605833,-96.681283,-96.681283,35.605833
2015,40,4,81,35,35.466462,-96.692564,-96.692564,35.466462
2010,40,4,81,37,35.511662,-96.705294,-96.705294,35.511662
2011,40,4,81,39,35.609193,-96.804409,-96.804409,35.609193
2015,40,4,81,42,35.537033,-96.819325,-96.819325,35.537033
2014,40,4,81,46,35.543591,-96.867829,-96.867829,35.543591
2014,40,4,81,50,35.859564,-96.810632,-96.810632,35.859564
2010,40,4,81,57,35.881729,-96.913646,-96.913646,35.881729
2010,40,4,81,60,35.79639,-96.931743,-96.931743,35.79639
2015,40,4,81,61,35.758568,-96.920431,-96.920431,35.758568
2015,40,4,81,65,35.819396,-97.050239,-97.050239,35.819396
2013,40,4,81,66,35.747058,-96.859983,-96.859983,35.747058
2011,40,4,81,73,35.682016,-96.935186,-96.935186,35.682016
2011,40,4,81,77,35.737876,-97.069685,-97.069685,35.737876
2010,40,4,81,83,35.627559,-96.969188,-96.969188,35.627559
2015,40,4,81,84,35.596793,-96.963343,-96.963343,35.596793
2014,40,4,81,85,35.59509,-97.014595,-97.014595,35.59509
2012,40,4,81,95,35.527659,-97.086792,-97.086792,35.527659
2013,40,4,81,96,35.478446,-97.063574,-97.063574,35.478446
2010,40,4,81,99,35.865153,-97.075577,-97.075577,35.865153
2013,40,4,81,100,35.879721,-97.133357,-97.133357,35.879721
2014,40,4,81,101,35.822885,-97.108438,-97.108438,35.822885
2009,40,4,81,102,35.787617,-97.08773,-97.08773,35.787617
2009,40,4,81,103,35.621946,-97.128393,-97.128393,35.621946
2012,40,4,83,1,35.910508,-97.143093,-97.143093,35.910508
2010,40,4,83,2,35.92698,-97.200379,-97.200379,35.92698
2015,40,4,83,4,35.881297000000004,-97.195195,-97.195195,35.881297000000004
2012,40,4,83,12,35.809692,-97.328289,-97.328289,35.809692
2011,40,4,83,16,35.792608,-97.211884,-97.211884,35.792608
2012,40,4,83,17,35.760412,-97.189447,-97.189447,35.760412
2010,40,4,83,18,35.768162,-97.237436,-97.237436,35.768162
2014,40,4,83,20,35.72549,-97.280044,-97.280044,35.72549
2015,40,4,83,30,35.935494,-97.318351,-97.318351,35.935494
2012,40,4,83,32,36.034246,-97.419736,-97.419736,36.034246
2014,40,4,83,38,36.021449,-97.514106,-97.514106,36.021449
2015,40,4,83,49,35.845411,-97.505288,-97.505288,35.845411
2013,40,4,83,52,35.902425,-97.565367,-97.565367,35.902425
2010,40,4,83,53,35.827058,-97.37593,-97.37593,35.827058
2014,40,4,83,55,35.790078,-97.414276,-97.414276,35.790078
2009,40,4,83,56,35.740303,-97.402361,-97.402361,35.740303
2012,40,4,83,69,36.106605,-97.553593,-97.553593,36.106605
2011,40,4,85,3,33.929405,-97.03546,-97.03546,33.929405
2013,40,4,85,5,34.011458,-96.971496,-96.971496,34.011458
2015,40,4,85,6,34.007256,-97.010327,-97.010327,34.007256
2009,40,4,85,12,33.975856,-97.049926,-97.049926,33.975856
2010,40,4,85,15,33.895669,-97.060511,-97.060511,33.895669
2011,40,4,85,17,33.987467,-97.171579,-97.171579,33.987467
2015,40,4,85,21,33.85998,-97.04769,-97.04769,33.85998
2009,40,4,85,23,33.81989,-97.090317,-97.090317,33.81989
2015,40,4,85,25,33.917764,-97.184562,-97.184562,33.917764
2010,40,4,85,30,33.731302,-97.109039,-97.109039,33.731302
2011,40,4,85,32,34.055659,-97.292009,-97.292009,34.055659
2013,40,4,85,37,33.977955,-97.250787,-97.250787,33.977955
2014,40,4,85,38,33.926177,-97.238506,-97.238506,33.926177
2010,40,4,85,40,34.020463,-97.328689,-97.328689,34.020463
2015,40,4,85,41,33.981071,-97.31907,-97.31907,33.981071
2014,40,4,85,42,33.98829,-97.373667,-97.373667,33.98829
2013,40,4,85,43,34.023372,-97.384679,-97.384679,34.023372
2015,40,4,85,44,34.040812,-97.438908,-97.438908,34.040812
2009,40,4,85,49,33.999706,-97.483844,-97.483844,33.999706
2011,40,4,85,52,33.897978,-97.329207,-97.329207,33.897978
2012,40,4,85,56,33.915589,-97.443301,-97.443301,33.915589
2010,40,4,85,60,33.921536,-97.506378,-97.506378,33.921536
2012,40,4,87,10,34.882357,-97.236813,-97.236813,34.882357
2010,40,4,87,15,35.177569,-97.517746,-97.517746,35.177569
2015,40,4,87,16,35.132592,-97.50328,-97.50328,35.132592
2014,40,4,87,17,35.138216,-97.545836,-97.545836,35.138216
2012,40,4,87,25,35.013804,-97.49892,-97.49892,35.013804
2011,40,4,87,47,35.115998,-97.645399,-97.645399,35.115998
2009,40,4,87,48,35.160644,-97.668505,-97.668505,35.160644
2015,40,4,87,53,34.965315,-97.527002,-97.527002,34.965315
2014,40,4,87,54,34.980184,-97.589271,-97.589271,34.980184
2012,40,4,87,55,35.071841,-97.622048,-97.622048,35.071841
2013,40,4,87,61,34.86324,-97.64838,-97.64838,34.86324
2009,40,4,95,8,33.944813,-96.623167,-96.623167,33.944813
2011,40,4,95,34,33.964554,-96.733295,-96.733295,33.964554
2012,40,4,95,35,33.927214,-96.705391,-96.705391,33.927214
2010,40,4,95,36,33.926072,-96.769796,-96.769796,33.926072
2013,40,4,95,39,33.948457,-96.833386,-96.833386,33.948457
2014,40,4,95,40,33.901376,-96.813419,-96.813419,33.901376
2010,40,4,99,12,34.609857,-97.060109,-97.060109,34.609857
2012,40,4,99,26,34.438527,-97.046551,-97.046551,34.438527
2010,40,4,99,27,34.444135,-97.096398,-97.096398,34.444135
2012,40,4,99,35,34.498762,-97.162347,-97.162347,34.498762
2013,40,4,99,36,34.460542,-97.157319,-97.157319,34.460542
2015,40,4,99,39,34.460519,-97.209814,-97.209814,34.460519
2014,40,4,99,40,34.477528,-97.265483,-97.265483,34.477528
2015,40,4,107,11,35.610502,-96.215243,-96.215243,35.610502
2011,40,4,107,13,35.518691,-96.229492,-96.229492,35.518691
2009,40,4,107,15,35.57081,-96.253618,-96.253618,35.57081
2009,40,4,107,17,35.510492,-96.118062,-96.118062,35.510492
2011,40,4,107,18,35.469823,-96.094177,-96.094177,35.469823
2015,40,4,107,21,35.383679,-96.125265,-96.125265,35.383679
2014,40,4,107,22,35.39315,-96.174337,-96.174337,35.39315
2010,40,4,107,27,35.486149,-96.272287,-96.272287,35.486149
2013,40,4,107,28,35.502734,-96.332255,-96.332255,35.502734
2009,40,4,107,30,35.408325,-96.300823,-96.300823,35.408325
2015,40,4,107,32,35.509076,-96.379556,-96.379556,35.509076
2009,40,4,107,34,35.470418,-96.426651,-96.426651,35.470418
2011,40,4,107,37,35.357496,-96.267122,-96.267122,35.357496
2012,40,4,107,46,35.547663,-96.345955,-96.345955,35.547663
2010,40,4,107,47,35.552486,-96.396587,-96.396587,35.552486
2010,40,4,107,50,35.611727,-96.532646,-96.532646,35.611727
2015,40,4,107,51,35.565359,-96.520038,-96.520038,35.565359
2014,40,4,107,52,35.581443,-96.563299,-96.563299,35.581443
2013,40,4,107,54,35.554995,-96.461682,-96.461682,35.554995
2014,40,4,107,55,35.512994,-96.44621,-96.44621,35.512994
2012,40,4,107,58,35.447436,-96.522181,-96.522181,35.447436
2010,40,4,107,64,35.392497,-96.439756,-96.439756,35.392497
2015,40,4,107,65,35.34604,-96.427074,-96.427074,35.34604
2010,40,4,107,67,35.459518,-96.573506,-96.573506,35.459518
2015,40,4,107,68,35.409829,-96.548594,-96.548594,35.409829
2009,40,4,109,7,35.676232,-97.262375,-97.262375,35.676232
2014,40,4,109,8,35.660857,-97.152136,-97.152136,35.660857
2010,40,4,109,11,35.54177,-97.145385,-97.145385,35.54177
2013,40,4,109,12,35.550942,-97.194644,-97.194644,35.550942
2011,40,4,109,13,35.636686,-97.241389,-97.241389,35.636686
2010,40,4,109,15,35.603561,-97.276837,-97.276837,35.603561
2012,40,4,109,18,35.654507,-97.342883,-97.342883,35.654507
2014,40,4,109,20,35.570022,-97.312176,-97.312176,35.570022
2015,40,4,109,23,35.613144,-97.393084,-97.393084,35.613144
2015,40,4,109,25,35.554143,-97.254727,-97.254727,35.554143
2009,40,4,109,27,35.524036,-97.295547,-97.295547,35.524036
2012,40,4,109,29,35.428214,-97.251229,-97.251229,35.428214
2010,40,4,109,30,35.435886000000004,-97.314963,-97.314963,35.435886000000004
2013,40,4,109,35,35.393565,-97.238392,-97.238392,35.393565
2015,40,4,109,36,35.389238,-97.305097,-97.305097,35.389238
2011,40,4,109,42,35.700947,-97.374797,-97.374797,35.700947
2015,40,4,109,46,35.678824,-97.527069,-97.527069,35.678824
2009,40,4,109,53,35.587805,-97.435783,-97.435783,35.587805
2011,40,4,109,54,35.540501,-97.409841,-97.409841,35.540501
2012,40,4,109,59,35.556664,-97.52965,-97.52965,35.556664
2011,40,4,111,27,35.787934,-96.031303,-96.031303,35.787934
2012,40,4,111,47,35.57764,-96.037156,-96.037156,35.57764
2013,40,4,111,48,35.53911,-96.024757,-96.024757,35.53911
2014,40,4,111,49,35.485639,-96.014426,-96.014426,35.485639
2011,40,4,111,61,35.846309,-96.154314,-96.154314,35.846309
2014,40,4,111,67,35.71305,-96.096101,-96.096101,35.71305
2009,40,4,111,68,35.667819,-96.082437,-96.082437,35.667819
2011,40,4,111,69,35.63075,-96.057384,-96.057384,35.63075
2012,40,4,123,67,34.857833,-96.796825,-96.796825,34.857833
2014,40,4,123,73,34.839835,-96.899976,-96.899976,34.839835
2009,40,4,125,3,35.434218,-96.726642,-96.726642,35.434218
2011,40,4,125,6,35.447733,-96.835593,-96.835593,35.447733
2015,40,4,125,11,35.368982,-96.855665,-96.855665,35.368982
2012,40,4,125,15,35.248591,-96.850592,-96.850592,35.248591
2010,40,4,125,21,35.194654,-96.787016,-96.787016,35.194654
2013,40,4,125,22,35.202536,-96.832508,-96.832508,35.202536
2009,40,4,125,28,35.171143,-96.926223,-96.926223,35.171143
2011,40,4,125,29,35.060878,-96.783754,-96.783754,35.060878
2015,40,4,125,30,34.985059,-96.797302,-96.797302,34.985059
2013,40,4,125,33,35.037737,-96.881459,-96.881459,35.037737
2011,40,4,125,34,35.131461,-96.920771,-96.920771,35.131461
2012,40,4,125,35,35.078113,-96.89424,-96.89424,35.078113
2010,40,4,125,36,35.096977,-96.948903,-96.948903,35.096977
2015,40,4,125,37,35.050795,-96.921588,-96.921588,35.050795
2014,40,4,125,43,34.995249,-96.851071,-96.851071,34.995249
2009,40,4,125,44,34.948543,-96.839201,-96.839201,34.948543
2011,40,4,125,46,34.968097,-96.942551,-96.942551,34.968097
2014,40,4,125,50,35.376959,-96.914927,-96.914927,35.376959
2010,40,4,125,60,35.322874,-97.044866,-97.044866,35.322874
2014,40,4,125,62,35.289674,-97.078911,-97.078911,35.289674
2012,40,4,125,63,35.375317,-97.117999,-97.117999,35.375317
2013,40,4,125,65,35.264519,-96.97157,-96.97157,35.264519
2014,40,4,125,66,35.218785,-96.958859,-96.958859,35.218785
2012,40,4,125,70,35.145572,-97.028393,-97.028393,35.145572
2010,40,4,125,71,35.23463,-97.066858,-97.066858,35.23463
2011,40,4,125,72,35.191351,-97.043286,-97.043286,35.191351
2010,40,4,125,76,35.157315,-97.085537,-97.085537,35.157315
