invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2002,1,1,3,3,30.624574,-87.811685,-87.811685,30.624574
2001,1,1,3,4,30.602706,-87.586462,-87.586462,30.602706
2003,1,1,3,5,30.452357,-87.585645,-87.585645,30.452357
2002,1,1,3,6,30.461021,-87.737749,-87.737749,30.461021
2001,1,1,3,8,30.526303,-87.599603,-87.599603,30.526303
2001,1,1,3,9,30.910634,-87.911595,-87.911595,30.910634
2002,1,1,3,11,31.107329,-87.835514,-87.835514,31.107329
2001,1,1,3,12,30.736425,-87.838115,-87.838115,30.736425
2001,1,1,3,13,30.783375,-87.629071,-87.629071,30.783375
2001,1,1,3,17,30.908312,-87.625549,-87.625549,30.908312
2002,1,1,3,19,30.644922,-87.531074,-87.531074,30.644922
2001,1,1,3,20,30.832196,-87.941463,-87.941463,30.832196
2003,1,1,3,21,30.827385,-87.743657,-87.743657,30.827385
2001,1,1,3,24,31.064218,-87.714264,-87.714264,31.064218
2001,1,1,3,26,30.828561,-87.637715,-87.637715,30.828561
2004,1,1,3,27,31.112612,-87.7759,-87.7759,31.112612
2004,1,1,3,28,30.394464,-87.863768,-87.863768,30.394464
2002,1,1,3,29,30.568903,-87.556019,-87.556019,30.568903
2004,1,1,3,31,31.013028,-87.793769,-87.793769,31.013028
2002,1,1,3,32,31.106793,-87.691191,-87.691191,31.106793
2004,1,1,3,33,30.91998,-87.945361,-87.945361,30.91998
2003,1,1,3,36,31.239365,-87.633798,-87.633798,31.239365
2002,1,1,3,37,30.784289,-87.951521,-87.951521,30.784289
2002,1,1,3,38,30.588909,-87.433902,-87.433902,30.588909
2002,1,1,3,40,31.252099,-87.715127,-87.715127,31.252099
2002,1,1,3,46,31.153125,-87.941087,-87.941087,31.153125
2001,1,1,3,47,30.595027,-87.734159,-87.734159,30.595027
2004,1,1,3,49,30.597228,-87.895353,-87.895353,30.597228
2003,1,1,3,50,30.512405,-87.527604,-87.527604,30.512405
2002,1,1,3,54,31.011483,-87.838071,-87.838071,31.011483
2001,1,1,3,55,30.777285,-87.678507,-87.678507,30.777285
2001,1,1,3,56,30.450583,-87.480749,-87.480749,30.450583
2003,1,1,3,57,30.451795,-87.435117,-87.435117,30.451795
2001,1,1,3,58,31.279889,-87.778588,-87.778588,31.279889
2003,1,1,3,59,31.191942,-87.777051,-87.777051,31.191942
2004,1,1,3,60,31.150274,-87.888071,-87.888071,31.150274
2004,1,1,3,61,30.831806,-87.849603,-87.849603,30.831806
2002,1,1,3,63,30.59754,-87.52874,-87.52874,30.59754
2002,1,1,3,68,30.784826,-87.797096,-87.797096,30.784826
2004,1,1,3,71,30.915846,-87.736146,-87.736146,30.915846
2003,1,1,3,73,31.195953,-87.738876,-87.738876,31.195953
2004,1,1,3,74,30.593995,-87.788185,-87.788185,30.593995
2003,1,1,3,76,30.962482,-87.852304,-87.852304,30.962482
2003,1,1,3,77,30.684295,-87.520289,-87.520289,30.684295
2002,1,1,3,78,31.227792,-87.77766,-87.77766,31.227792
2004,1,1,3,79,30.699187,-87.694642,-87.694642,30.699187
2002,1,1,3,80,30.703887,-87.664111,-87.664111,30.703887
2002,1,1,3,81,30.87026,-87.733493,-87.733493,30.87026
2002,1,1,3,83,30.923571,-87.897341,-87.897341,30.923571
2002,1,1,3,84,31.196096,-87.631524,-87.631524,31.196096
2002,1,1,3,85,30.693417,-87.792019,-87.792019,30.693417
2004,1,1,3,86,31.147674,-87.736804,-87.736804,31.147674
2004,1,1,3,88,31.007714,-87.940305,-87.940305,31.007714
2001,1,1,3,90,31.009745,-87.741459,-87.741459,31.009745
2001,1,1,3,91,31.231019,-87.684223,-87.684223,31.231019
2004,1,1,3,93,30.464087,-87.840693,-87.840693,30.464087
2004,1,1,3,94,30.868026,-87.683474,-87.683474,30.868026
2001,1,1,3,96,31.003888,-87.624401,-87.624401,31.003888
2003,1,1,3,97,30.691729,-87.637143,-87.637143,30.691729
2003,1,1,3,98,30.673532,-87.49514,-87.49514,30.673532
2003,1,1,3,99,31.143949,-87.628992,-87.628992,31.143949
2004,1,1,3,100,31.068062,-87.910165,-87.910165,31.068062
2003,1,1,3,101,30.878274,-87.846282,-87.846282,30.878274
2001,1,1,3,102,30.50368,-87.732582,-87.732582,30.50368
2001,1,1,3,104,30.967362,-87.897924,-87.897924,30.967362
2001,1,1,3,105,30.368694,-87.528635,-87.528635,30.368694
2004,1,1,3,106,30.391997,-87.568799,-87.568799,30.391997
2003,1,1,3,108,31.148112,-87.791284,-87.791284,31.148112
2002,1,1,3,111,30.479776,-87.448878,-87.448878,30.479776
2004,1,1,3,114,30.691538,-87.899203,-87.899203,30.691538
2003,1,1,3,115,30.688416,-87.582575,-87.582575,30.688416
2004,1,1,3,117,30.642609,-87.63543,-87.63543,30.642609
2002,1,1,3,118,30.411598,-87.637354,-87.637354,30.411598
2002,1,1,3,120,30.739053,-87.63241,-87.63241,30.739053
2001,1,1,3,121,31.143502,-87.841462,-87.841462,31.143502
2003,1,1,3,123,30.781134,-87.877763,-87.877763,30.781134
2004,1,1,3,125,30.924396,-87.834185,-87.834185,30.924396
2004,1,1,3,126,30.779998,-87.584253,-87.584253,30.779998
2003,1,1,3,127,30.365822,-87.484536,-87.484536,30.365822
2002,1,1,3,128,30.323531,-87.630937,-87.630937,30.323531
2004,1,1,3,130,30.779237,-87.750893,-87.750893,30.779237
2004,1,1,3,131,30.33346,-87.575917,-87.575917,30.33346
2003,1,1,3,132,30.831333,-87.905755,-87.905755,30.831333
2001,1,1,3,134,31.227182,-87.818493,-87.818493,31.227182
2003,1,1,3,137,30.339263,-87.60879,-87.60879,30.339263
2001,1,1,3,141,30.498644,-87.904506,-87.904506,30.498644
2001,1,1,3,142,30.600091,-87.680351,-87.680351,30.600091
2003,1,1,3,143,31.053689,-87.795875,-87.795875,31.053689
2001,1,1,3,144,30.646156,-87.428206,-87.428206,30.646156
2004,1,1,3,145,30.692058,-87.731598,-87.731598,30.692058
2004,1,1,3,147,30.919396,-87.676892,-87.676892,30.919396
2004,1,1,3,149,30.556028,-87.629468,-87.629468,30.556028
2001,1,1,3,151,31.05153,-87.834507,-87.834507,31.05153
2003,1,1,3,152,31.055048,-87.678708,-87.678708,31.055048
2002,1,1,3,153,30.551062,-87.484899,-87.484899,30.551062
2003,1,1,3,154,30.96165,-87.681642,-87.681642,30.96165
2002,1,1,3,156,31.094732,-87.960782,-87.960782,31.094732
2001,1,1,3,159,31.152759,-87.700108,-87.700108,31.152759
2004,1,1,3,161,31.094593,-87.636567,-87.636567,31.094593
2002,1,1,3,162,30.732617,-87.534658,-87.534658,30.732617
2003,1,1,3,163,30.276276,-87.642348,-87.642348,30.276276
2002,1,1,3,164,30.963959,-87.735068,-87.735068,30.963959
2001,1,1,3,166,30.827486,-87.8051,-87.8051,30.827486
2001,1,1,3,167,30.697474,-87.838501,-87.838501,30.697474
2001,1,1,3,169,30.41632,-87.742271,-87.742271,30.41632
2004,1,1,3,170,30.628829,-87.481496,-87.481496,30.628829
2003,1,1,3,171,31.277949,-87.735681,-87.735681,31.277949
2004,1,1,3,172,30.535794,-87.816732,-87.816732,30.535794
2005,1,1,3,177,30.498639,-87.479284,-87.479284,30.498639
2005,1,1,3,178,30.324537,-87.688054,-87.688054,30.324537
2005,1,1,3,181,30.409091,-87.526686,-87.526686,30.409091
2005,1,1,3,183,31.10648,-87.739987,-87.739987,31.10648
2005,1,1,3,184,31.192534,-87.838808,-87.838808,31.192534
2005,1,1,3,187,31.050672,-87.887695,-87.887695,31.050672
2005,1,1,3,188,31.100449,-87.887478,-87.887478,31.100449
2005,1,1,3,189,30.278889,-87.740724,-87.740724,30.278889
2005,1,1,3,190,30.731859,-87.751511,-87.751511,30.731859
2005,1,1,3,192,30.871438,-87.799646,-87.799646,30.871438
2005,1,1,3,195,30.740227,-87.58634,-87.58634,30.740227
2005,1,1,3,197,31.054378,-87.74036,-87.74036,31.054378
2005,1,1,3,198,31.046626,-87.631766,-87.631766,31.046626
2005,1,1,3,199,30.64539,-87.898622,-87.898622,30.64539
2005,1,1,3,200,30.58312,-87.759348,-87.759348,30.58312
2005,1,1,3,202,30.875072,-87.95254,-87.95254,30.875072
2005,1,1,3,203,30.864262,-87.634732,-87.634732,30.864262
2005,1,1,3,205,30.341971,-87.54844,-87.54844,30.341971
2005,1,1,3,206,30.58592,-87.478784,-87.478784,30.58592
2005,1,1,3,207,30.963713,-87.633006,-87.633006,30.963713
2005,1,1,3,208,30.597111,-87.632778,-87.632778,30.597111
2005,1,1,3,212,30.71489,-87.853493,-87.853493,30.71489
2005,1,1,3,213,30.822717,-87.687055,-87.687055,30.822717
2005,1,1,3,214,31.190567,-87.687871,-87.687871,31.190567
2005,1,1,3,216,30.961774,-87.784087,-87.784087,30.961774
2005,1,1,3,217,30.785728,-87.844055,-87.844055,30.785728
2005,1,1,3,219,30.64025,-87.579995,-87.579995,30.64025
2006,1,1,3,221,30.749695,-87.819825,-87.819825,30.749695
2011,1,1,3,222,30.88159,-87.661659,-87.661659,30.88159
2012,1,1,3,223,31.265243,-87.817451,-87.817451,31.265243
2011,1,1,3,224,31.089423,-87.771803,-87.771803,31.089423
2010,1,1,3,225,30.537431,-87.655379,-87.655379,30.537431
2007,1,1,3,228,30.934745,-87.871041,-87.871041,30.934745
2009,1,1,3,230,30.904741,-87.714418,-87.714418,30.904741
2002,1,1,3,232,30.33159,-87.789335,-87.789335,30.33159
2008,1,1,3,233,30.568638,-87.428973,-87.428973,30.568638
2009,1,1,3,234,31.20349,-87.756517,-87.756517,31.20349
2001,1,1,39,1,31.031358,-86.427121,-86.427121,31.031358
2002,1,1,39,2,31.476628,-86.425879,-86.425879,31.476628
2002,1,1,39,3,31.458985,-86.700191,-86.700191,31.458985
2004,1,1,39,4,31.425036,-86.622809,-86.622809,31.425036
2004,1,1,39,5,31.207295,-86.271053,-86.271053,31.207295
2004,1,1,39,6,31.298899,-86.262309,-86.262309,31.298899
2001,1,1,39,7,31.21126,-86.364933,-86.364933,31.21126
2004,1,1,39,8,31.127101,-86.595536,-86.595536,31.127101
2002,1,1,39,9,31.210525,-86.462173,-86.462173,31.210525
2001,1,1,39,13,31.268776,-86.498432,-86.498432,31.268776
2002,1,1,39,14,31.251567,-86.447316,-86.447316,31.251567
2004,1,1,39,15,31.436609,-86.213174,-86.213174,31.436609
2003,1,1,39,16,31.259464,-86.301898,-86.301898,31.259464
2001,1,1,39,17,31.424656,-86.569566,-86.569566,31.424656
2002,1,1,39,18,31.16389,-86.363285,-86.363285,31.16389
2003,1,1,39,19,31.248143,-86.56644,-86.56644,31.248143
2004,1,1,39,20,31.382498,-86.214593,-86.214593,31.382498
2001,1,1,39,21,31.389504,-86.415762,-86.415762,31.389504
2004,1,1,39,22,31.29901,-86.5725,-86.5725,31.29901
2001,1,1,39,23,31.109491,-86.550835,-86.550835,31.109491
2002,1,1,39,24,31.208618,-86.625261,-86.625261,31.208618
2002,1,1,39,25,31.34127,-86.625941,-86.625941,31.34127
2004,1,1,39,26,31.43226,-86.515914,-86.515914,31.43226
2002,1,1,39,27,31.297733,-86.626326,-86.626326,31.297733
2004,1,1,39,28,31.435526,-86.374504,-86.374504,31.435526
2002,1,1,39,29,31.113258,-86.688577,-86.688577,31.113258
2004,1,1,39,30,31.23559,-86.688356,-86.688356,31.23559
2001,1,1,39,31,31.521857,-86.573055,-86.573055,31.521857
2002,1,1,39,32,31.389054,-86.57941,-86.57941,31.389054
2002,1,1,39,33,31.15249,-86.651643000000007,-86.651643000000007,31.15249
2003,1,1,39,34,31.035963,-86.221058,-86.221058,31.035963
2001,1,1,39,35,31.43114,-86.47071,-86.47071,31.43114
2002,1,1,39,36,31.066236,-86.525304,-86.525304,31.066236
2001,1,1,39,37,31.296983,-86.462528,-86.462528,31.296983
2002,1,1,39,38,31.298669,-86.311962,-86.311962,31.298669
2002,1,1,39,39,31.47827,-86.574088,-86.574088,31.47827
2004,1,1,39,40,31.211416,-86.574712,-86.574712,31.211416
2001,1,1,39,42,31.340489,-86.471728,-86.471728,31.340489
2002,1,1,39,43,31.165683,-86.217501,-86.217501,31.165683
2002,1,1,39,44,31.517031,-86.51631,-86.51631,31.517031
2004,1,1,39,45,31.157092,-86.33,-86.33,31.157092
2003,1,1,39,46,31.412445,-86.387952,-86.387952,31.412445
2003,1,1,39,48,31.165942,-86.622467,-86.622467,31.165942
2002,1,1,39,49,31.149425,-86.505154,-86.505154,31.149425
2001,1,1,39,50,31.118836,-86.414714,-86.414714,31.118836
2001,1,1,39,51,31.034546,-86.264975,-86.264975,31.034546
2001,1,1,39,53,31.51861,-86.420674,-86.420674,31.51861
2002,1,1,39,54,31.076375,-86.268794,-86.268794,31.076375
2003,1,1,39,55,31.04361,-86.515199,-86.515199,31.04361
2003,1,1,39,56,31.118134,-86.369923,-86.369923,31.118134
2003,1,1,39,58,31.240413,-86.415318,-86.415318,31.240413
2002,1,1,39,59,31.123314,-86.203078,-86.203078,31.123314
2004,1,1,39,60,31.516668,-86.621616,-86.621616,31.516668
2002,1,1,39,61,31.201497,-86.671906,-86.671906,31.201497
2001,1,1,39,62,31.292065,-86.409027,-86.409027,31.292065
2002,1,1,39,63,31.51833,-86.669057,-86.669057,31.51833
2003,1,1,39,64,31.119928,-86.322094,-86.322094,31.119928
2001,1,1,39,66,31.271485,-86.345415,-86.345415,31.271485
2004,1,1,39,67,31.338446,-86.670899,-86.670899,31.338446
2004,1,1,39,68,31.515049,-86.470193,-86.470193,31.515049
2001,1,1,39,69,31.205391,-86.52535,-86.52535,31.205391
2003,1,1,39,70,31.350799,-86.418273,-86.418273,31.350799
2003,1,1,39,72,31.159433,-86.472047,-86.472047,31.159433
2003,1,1,39,73,31.002259,-86.657466,-86.657466,31.002259
2010,1,1,39,75,31.315525,-86.447817,-86.447817,31.315525
2001,1,1,39,76,31.383549,-86.518708,-86.518708,31.383549
2004,1,1,39,77,31.380737,-86.331958,-86.331958,31.380737
2001,1,1,39,78,31.02071,-86.581113,-86.581113,31.02071
2004,1,1,39,79,31.1259,-86.469983,-86.469983,31.1259
2002,1,1,39,81,31.248765,-86.624355,-86.624355,31.248765
2003,1,1,39,82,31.338823,-86.567758,-86.567758,31.338823
2001,1,1,39,83,31.208986,-86.217709,-86.217709,31.208986
2001,1,1,39,84,31.334428,-86.318155,-86.318155,31.334428
2003,1,1,39,86,31.121827,-86.268667,-86.268667,31.121827
2004,1,1,39,87,31.031057,-86.619414,-86.619414,31.031057
2003,1,1,39,88,31.074494,-86.628548,-86.628548,31.074494
2003,1,1,39,90,31.47582,-86.521455,-86.521455,31.47582
2001,1,1,39,91,31.076323,-86.366639,-86.366639,31.076323
2003,1,1,39,92,31.031441,-86.372773,-86.372773,31.031441
2005,1,1,39,93,31.052016,-86.490706,-86.490706,31.052016
2005,1,1,39,94,31.395636,-86.468512,-86.468512,31.395636
2005,1,1,39,95,31.034068,-86.319902,-86.319902,31.034068
2005,1,1,39,96,31.258633,-86.262242,-86.262242,31.258633
2005,1,1,39,97,31.349298,-86.212062,-86.212062,31.349298
2005,1,1,39,99,31.162868,-86.565666,-86.565666,31.162868
2005,1,1,39,102,31.300119,-86.681553,-86.681553,31.300119
2005,1,1,39,103,31.294111,-86.525704,-86.525704,31.294111
2005,1,1,39,106,31.475454,-86.478295,-86.478295,31.475454
2005,1,1,39,107,31.067245,-86.41348,-86.41348,31.067245
2005,1,1,39,108,31.087069,-86.597367,-86.597367,31.087069
2005,1,1,39,109,31.476996,-86.312513,-86.312513,31.476996
2005,1,1,39,110,31.166323,-86.266365,-86.266365,31.166323
2005,1,1,39,111,31.293781,-86.362735,-86.362735,31.293781
2005,1,1,39,113,31.253883,-86.364904,-86.364904,31.253883
2005,1,1,39,114,31.068817,-86.317775,-86.317775,31.068817
2005,1,1,39,115,31.16021,-86.556974,-86.556974,31.16021
2006,1,1,39,117,31.269967,-86.649004,-86.649004,31.269967
2012,1,1,39,118,31.471778,-86.605627,-86.605627,31.471778
2011,1,1,39,119,31.080929,-86.445372,-86.445372,31.080929
2009,1,1,39,121,31.411398,-86.249051,-86.249051,31.411398
2006,1,1,39,122,31.09457,-86.30069,-86.30069,31.09457
2009,1,1,39,123,31.406498,-86.533365,-86.533365,31.406498
2009,1,1,39,124,31.095842,-86.64975,-86.64975,31.095842
2008,1,1,39,125,31.261043,-86.454315,-86.454315,31.261043
2004,1,1,39,126,31.106831,-86.438778,-86.438778,31.106831
2002,1,1,39,160,31.165568,-86.521756,-86.521756,31.165568
2001,1,1,39,161,31.107918,-86.529528,-86.529528,31.107918
2001,1,1,39,164,31.110494,-86.578791,-86.578791,31.110494
2002,1,1,39,168,31.087388,-86.669281,-86.669281,31.087388
2001,1,1,39,169,31.115572,-86.668038,-86.668038,31.115572
2002,1,1,39,174,31.084797,-86.691113,-86.691113,31.084797
2001,1,1,39,175,31.139935,-86.562197,-86.562197,31.139935
2001,1,1,39,176,31.024866,-86.697788,-86.697788,31.024866
2010,1,1,39,177,31.053345,-86.332126,-86.332126,31.053345
2012,1,1,39,178,31.008356,-86.490909,-86.490909,31.008356
2011,1,1,39,179,30.998529,-86.624534,-86.624534,30.998529
2012,1,1,39,180,31.034068,-86.319902,-86.319902,31.034068
2002,1,1,53,1,31.020401,-87.130189,-87.130189,31.020401
2001,1,1,53,2,31.24775,-86.927089,-86.927089,31.24775
2004,1,1,53,3,31.023104,-87.379725,-87.379725,31.023104
2001,1,1,53,4,31.179758,-86.952532,-86.952532,31.179758
2003,1,1,53,5,31.006909,-86.959636,-86.959636,31.006909
2001,1,1,53,6,31.031606,-87.03519,-87.03519,31.031606
2004,1,1,53,7,31.179449,-87.304813,-87.304813,31.179449
2001,1,1,53,8,31.162258,-87.533698,-87.533698,31.162258
2004,1,1,53,9,31.117796,-87.182113,-87.182113,31.117796
2001,1,1,53,11,31.160303,-87.38373,-87.38373,31.160303
2003,1,1,53,12,31.245961,-87.185097,-87.185097,31.245961
2004,1,1,53,13,31.11317,-87.325843,-87.325843,31.11317
2004,1,1,53,16,31.12618,-87.232068,-87.232068,31.12618
2002,1,1,53,18,31.134748,-87.153167,-87.153167,31.134748
2002,1,1,53,19,31.117076,-86.9318,-86.9318,31.117076
2004,1,1,53,20,31.02805,-87.225748,-87.225748,31.02805
2004,1,1,53,21,31.204858,-87.174229,-87.174229,31.204858
2003,1,1,53,23,31.155306,-87.4724,-87.4724,31.155306
2001,1,1,53,24,31.093532,-86.706789,-86.706789,31.093532
2003,1,1,53,25,31.065786,-86.928121,-86.928121,31.065786
2001,1,1,53,26,31.2107,-86.828283,-86.828283,31.2107
2003,1,1,53,27,31.020332,-86.825586,-86.825586,31.020332
2002,1,1,53,28,31.167292,-87.021841,-87.021841,31.167292
2003,1,1,53,29,31.023528,-87.278615,-87.278615,31.023528
2001,1,1,53,30,31.000118,-87.306142,-87.306142,31.000118
2002,1,1,53,31,31.196577,-87.086251,-87.086251,31.196577
2002,1,1,53,32,31.20107,-86.932293,-86.932293,31.20107
2004,1,1,53,35,31.033559,-86.735622,-86.735622,31.033559
2003,1,1,53,36,31.250769,-86.881943,-86.881943,31.250769
2001,1,1,53,37,31.162941,-87.436296,-87.436296,31.162941
2002,1,1,53,38,31.130732,-86.798176,-86.798176,31.130732
2001,1,1,53,39,31.069194,-87.575947,-87.575947,31.069194
2002,1,1,53,40,31.109167,-87.081118,-87.081118,31.109167
2004,1,1,53,41,31.198504,-87.033472,-87.033472,31.198504
2003,1,1,53,42,31.084819,-86.777556,-86.777556,31.084819
