invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2006,8,1,35,85543,39.370088,-104.712298,-104.712298,39.370088
2008,8,1,35,89000,39.50344,-104.912067,-104.912067,39.50344
2007,8,1,39,80925,39.388479,-104.185656,-104.185656,39.388479
2008,8,1,39,81657,39.13665,-104.336317,-104.336317,39.13665
2008,8,1,39,83327,39.256246,-104.481708,-104.481708,39.256246
2010,8,1,39,84938,39.482566,-104.191139,-104.191139,39.482566
2010,8,1,39,87144,39.387372,-104.068647,-104.068647,39.387372
2011,8,1,39,89956,39.302266,-104.252646,-104.252646,39.302266
2002,8,1,39,90732,39.227705,-104.450972,-104.450972,39.227705
2006,8,1,59,88049,39.651987,-105.110919,-105.110919,39.651987
2009,8,1,69,82361,40.96274,-105.24263,-105.24263,40.96274
2006,8,1,69,83108,40.609469,-105.238755,-105.238755,40.609469
2006,8,1,69,84369,40.608414,-105.298649,-105.298649,40.608414
2011,8,1,69,84610,40.74413,-105.301049,-105.301049,40.74413
2008,8,1,69,86003,40.475452,-105.235254,-105.235254,40.475452
2010,8,1,69,86019,40.787256,-105.174732,-105.174732,40.787256
2008,8,1,69,86831,40.65532,-105.239972,-105.239972,40.65532
2002,8,1,69,87427,40.687865,-105.249938,-105.249938,40.687865
2007,8,1,69,87607,40.654599,-105.30102,-105.30102,40.654599
2003,8,1,69,88439,40.396786,-105.275595,-105.275595,40.396786
2005,8,1,69,88508,40.571114,-105.184433,-105.184433,40.571114
2006,8,2,71,80338,37.521436,-103.314213,-103.314213,37.521436
2010,8,2,71,80509,37.579315,-103.302774,-103.302774,37.579315
2009,8,2,71,80753,37.675647,-104.206589,-104.206589,37.675647
2002,8,2,71,80922,37.554234,-103.671098,-103.671098,37.554234
2003,8,2,71,80995,37.620672,-103.477108,-103.477108,37.620672
2006,8,2,71,81179,37.583269,-104.15175,-104.15175,37.583269
2003,8,2,71,81483,37.554955,-104.240795,-104.240795,37.554955
2008,8,2,71,81488,37.173748,-103.252773,-103.252773,37.173748
2002,8,2,71,81523,37.534698,-103.361052,-103.361052,37.534698
2008,8,2,71,82331,37.389442,-103.373182,-103.373182,37.389442
2003,8,2,71,82521,37.486939,-103.632475,-103.632475,37.486939
2007,8,2,71,82642,37.153612,-103.285284,-103.285284,37.153612
2004,8,2,71,82697,37.063014,-103.237264,-103.237264,37.063014
2009,8,2,71,83229,37.493948,-103.474668,-103.474668,37.493948
2003,8,2,71,83583,37.359158,-103.645771,-103.645771,37.359158
2003,8,2,71,83773,37.494686,-103.811068,-103.811068,37.494686
2004,8,2,71,84061,37.398269,-103.479008,-103.479008,37.398269
2006,8,2,71,84233,37.556405,-103.103248,-103.103248,37.556405
2007,8,2,71,84540,37.672961,-104.267251,-104.267251,37.672961
2003,8,2,71,84617,37.583114,-103.643231,-103.643231,37.583114
2011,8,2,71,84793,37.535644,-103.700592,-103.700592,37.535644
2008,8,2,71,84854,37.533003,-103.470924,-103.470924,37.533003
2005,8,2,71,84946,37.440165,-103.132499,-103.132499,37.440165
2004,8,2,71,85447,37.486914,-103.534844,-103.534844,37.486914
2004,8,2,71,85643,37.537299,-103.645203,-103.645203,37.537299
2009,8,2,71,85737,37.080334,-103.091123,-103.091123,37.080334
2002,8,2,71,85965,37.556687,-103.22568,-103.22568,37.556687
2008,8,2,71,86053,37.449394,-103.637651,-103.637651,37.449394
2005,8,2,71,86476,37.485334,-103.305512,-103.305512,37.485334
2002,8,2,71,86541,37.448853,-103.808428,-103.808428,37.448853
2002,8,2,71,86843,37.305566,-103.415556,-103.415556,37.305566
2009,8,2,71,86875,37.541292,-104.036663,-104.036663,37.541292
2009,8,2,71,87538,37.615842,-103.125725,-103.125725,37.615842
2004,8,2,71,87600,37.549656,-103.1561,-103.1561,37.549656
2010,8,2,71,87921,37.584918,-103.587902,-103.587902,37.584918
2008,8,2,71,88179,37.576113,-103.35325,-103.35325,37.576113
2004,8,2,71,88229,37.58373,-103.756779,-103.756779,37.58373
2002,8,2,71,88366,37.355886,-103.413688,-103.413688,37.355886
2008,8,2,71,88544,37.528134,-103.193852,-103.193852,37.528134
2004,8,2,71,88803,37.129626,-103.110514,-103.110514,37.129626
2007,8,2,71,88809,37.53783,-103.812192,-103.812192,37.53783
2009,8,2,71,89050,37.590851,-104.382434,-104.382434,37.590851
2011,8,2,71,89055,37.449164,-103.587789,-103.587789,37.449164
2011,8,2,71,89287,37.306424,-103.595253,-103.595253,37.306424
2004,8,2,71,89381,37.58018,-103.919898,-103.919898,37.58018
2009,8,2,71,89424,37.468234,-103.638451,-103.638451,37.468234
2010,8,2,71,89529,37.564093,-103.735025,-103.735025,37.564093
2010,8,2,71,89923,37.57878,-103.414501,-103.414501,37.57878
2009,8,2,71,89927,37.537251,-103.756628,-103.756628,37.537251
2007,8,2,71,90098,37.624396,-103.639351,-103.639351,37.624396
2003,8,2,71,90441,37.439018,-103.19554,-103.19554,37.439018
2010,8,2,71,90730,37.354792,-103.479624,-103.479624,37.354792
2005,8,2,71,90788,37.53201,-103.13612,-103.13612,37.53201
2008,8,2,71,90920,37.627446,-103.922069,-103.922069,37.627446
2004,8,2,71,91049,37.428883,-103.603586,-103.603586,37.428883
2005,8,2,71,91182,37.447509,-103.478253,-103.478253,37.447509
2003,8,2,101,81892,38.043962,-104.661811,-104.661811,38.043962
2005,8,2,101,81997,37.855752,-104.355748,-104.355748,37.855752
2005,8,2,101,87339,37.861232,-104.329428,-104.329428,37.861232
2003,8,2,101,87837,38.430965,-104.732813,-104.732813,38.430965
2007,8,5,1,86485,39.880532,-104.122222,-104.122222,39.880532
2005,8,5,5,84020,39.568851,-104.535045,-104.535045,39.568851
2009,8,5,9,81111,37.57445,-103.024682,-103.024682,37.57445
2010,8,5,9,81525,37.465061,-102.104854,-102.104854,37.465061
2004,8,5,9,83164,37.033802,-102.922355,-102.922355,37.033802
2008,8,5,9,83553,37.52839,-103.022296,-103.022296,37.52839
2006,8,5,9,84655,37.004299,-103.038935,-103.038935,37.004299
2008,8,5,9,88874,37.462781,-102.167791,-102.167791,37.462781
2008,8,5,11,82018,37.729147,-103.318415,-103.318415,37.729147
2007,8,5,11,84132,37.760583,-103.360837,-103.360837,37.760583
2007,8,5,11,86897,37.799111,-103.185146,-103.185146,37.799111
2011,8,5,11,88038,37.798794,-103.349832,-103.349832,37.798794
2010,8,5,11,90345,37.662978,-103.131503,-103.131503,37.662978
2002,8,5,11,90408,37.854301,-103.343929,-103.343929,37.854301
2007,8,5,31,87671,39.710117,-104.941322,-104.941322,39.710117
2011,8,5,75,88793,40.853491,-102.748473,-102.748473,40.853491
2009,8,5,87,89540,40.019734,-104.064848,-104.064848,40.019734
2004,8,5,89,80442,37.670796,-103.928747,-103.928747,37.670796
