invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2001,27,2,5,20657,46.864507,-95.74027,-95.74027,46.864507
2001,27,2,5,20662,47.129139,-95.279997,-95.279997,47.129139
2002,27,2,5,20665,46.781912,-95.566229,-95.566229,46.781912
2000,27,2,5,20668,47.025549,-95.608758,-95.608758,47.025549
2000,27,2,5,20671,46.762129,-95.179591,-95.179591,46.762129
2000,27,2,5,20677,46.945365,-95.632305,-95.632305,46.945365
2003,27,2,5,20679,46.821586,-95.391838,-95.391838,46.821586
2001,27,2,5,20684,46.845396,-95.456139,-95.456139,46.845396
2001,27,2,5,20685,46.836747,-95.369428,-95.369428,46.836747
2000,27,2,5,20694,46.866999,-95.376922,-95.376922,46.866999
2001,27,2,5,20698,47.044475,-95.749859,-95.749859,47.044475
2000,27,2,5,20712,46.901877,-95.306606,-95.306606,46.901877
2003,27,2,5,20716,46.960442,-95.620263,-95.620263,46.960442
2003,27,2,5,20718,47.069856,-95.280936,-95.280936,47.069856
2001,27,2,5,20720,46.991938,-95.605446,-95.605446,46.991938
1999,27,2,5,20731,47.027336,-95.311402,-95.311402,47.027336
2002,27,2,5,20746,46.953722,-95.565284,-95.565284,46.953722
2003,27,2,5,20747,46.717657,-95.761652,-95.761652,46.717657
2003,27,2,5,20748,47.026442,-95.763675,-95.763675,47.026442
2003,27,2,5,20753,46.772701,-95.228442,-95.228442,46.772701
2003,27,2,5,20776,46.737316,-95.529877,-95.529877,46.737316
2002,27,2,5,20781,46.724526,-95.377967,-95.377967,46.724526
2004,27,2,5,20791,47.127434,-95.52157,-95.52157,47.127434
2000,27,2,5,20795,46.725141,-95.302435,-95.302435,46.725141
2000,27,2,5,20797,47.09124,-95.695521,-95.695521,47.09124
2000,27,2,5,20798,46.721163,-95.445175,-95.445175,46.721163
2000,27,2,5,20802,47.120973,-95.58918,-95.58918,47.120973
2001,27,2,5,20805,46.851844,-95.21492,-95.21492,46.851844
2001,27,2,5,20806,46.767778,-95.207515,-95.207515,46.767778
2001,27,2,5,20808,46.758432,-95.418450000000007,-95.418450000000007,46.758432
2002,27,2,5,20811,46.933908,-95.48558,-95.48558,46.933908
2002,27,2,5,20812,47.008148,-95.673102,-95.673102,47.008148
2003,27,2,5,20816,46.891047,-95.493618,-95.493618,46.891047
2003,27,2,5,20817,46.890265,-95.294291,-95.294291,46.890265
2003,27,2,5,20818,46.853344,-95.639137,-95.639137,46.853344
2003,27,2,5,20819,46.830817,-95.330946,-95.330946,46.830817
2004,27,2,5,20824,47.069078,-95.365867,-95.365867,47.069078
2004,27,2,5,20825,47.062558,-95.560351,-95.560351,47.062558
2004,27,2,5,20829,46.994206,-95.397206,-95.397206,46.994206
2004,27,2,5,20830,46.973227,-95.56732,-95.56732,46.973227
2004,27,2,5,20831,46.941731,-95.247583,-95.247583,46.941731
2004,27,2,5,20834,46.937839,-95.404056,-95.404056,46.937839
2004,27,2,5,20836,46.863257,-95.807723,-95.807723,46.863257
2004,27,2,5,20841,46.815596,-95.780862,-95.780862,46.815596
2004,27,2,5,20844,46.735546,-95.489933,-95.489933,46.735546
2004,27,2,5,20845,46.751031,-95.637475,-95.637475,46.751031
2004,27,2,5,20846,46.755215,-96.16156,-96.16156,46.755215
2004,27,2,5,20847,47.001832,-95.238762,-95.238762,47.001832
2004,27,2,5,20849,46.847183,-95.466155,-95.466155,46.847183
2004,27,2,7,11647,48.162164,-94.962066,-94.962066,48.162164
2000,27,2,7,20003,48.278877,-95.588411,-95.588411,48.278877
2001,27,2,7,20023,47.727821,-95.008974,-95.008974,47.727821
2001,27,2,7,20044,48.246296,-95.576625,-95.576625,48.246296
2001,27,2,7,20058,48.184486,-95.163071,-95.163071,48.184486
2003,27,2,7,20069,48.078032,-95.350804,-95.350804,48.078032
2002,27,2,7,20096,47.773375,-94.981103,-94.981103,47.773375
2002,27,2,7,20122,48.521376,-95.430603,-95.430603,48.521376
2001,27,2,7,20123,48.393243,-95.521233,-95.521233,48.393243
2001,27,2,7,20126,48.090283,-95.406708,-95.406708,48.090283
2003,27,2,7,20130,48.532899,-95.335443,-95.335443,48.532899
2003,27,2,7,20141,48.0557,-94.681302,-94.681302,48.0557
1999,27,2,7,20151,47.796001,-94.702623,-94.702623,47.796001
2002,27,2,7,20161,48.448422,-95.248427,-95.248427,48.448422
2001,27,2,7,20167,48.116452,-95.170305,-95.170305,48.116452
1999,27,2,7,20177,48.233013,-94.925277,-94.925277,48.233013
2002,27,2,7,20181,48.176708,-94.922535,-94.922535,48.176708
2001,27,2,7,20184,48.321694,-95.263549,-95.263549,48.321694
2001,27,2,7,20185,48.421119,-95.315581,-95.315581,48.421119
2002,27,2,7,20189,47.760114,-95.135137,-95.135137,47.760114
2001,27,2,7,20190,47.978473,-94.70371,-94.70371,47.978473
2002,27,2,7,20202,47.86588,-94.946524,-94.946524,47.86588
1999,27,2,7,20204,48.499704,-95.554236,-95.554236,48.499704
2000,27,2,7,20207,47.869041,-94.918919,-94.918919,47.869041
2000,27,2,7,20209,47.804146,-95.160087,-95.160087,47.804146
2001,27,2,7,20210,47.790296,-94.427857,-94.427857,47.790296
2001,27,2,7,20221,47.70432,-94.655,-94.655,47.70432
2003,27,2,7,20222,47.981905,-94.666516,-94.666516,47.981905
1999,27,2,7,20253,48.291235,-95.095284,-95.095284,48.291235
2003,27,2,7,20266,48.145509,-95.518354,-95.518354,48.145509
2002,27,2,7,20278,48.243475,-94.986872,-94.986872,48.243475
2002,27,2,7,20280,47.685814,-94.985554,-94.985554,47.685814
2000,27,2,7,20281,47.937186,-94.686989,-94.686989,47.937186
1999,27,2,7,20285,47.659505,-95.110555,-95.110555,47.659505
2000,27,2,7,20291,47.804863,-94.777092,-94.777092,47.804863
2000,27,2,7,20296,48.357621,-95.291339,-95.291339,48.357621
2000,27,2,7,20310,48.044156,-94.748813,-94.748813,48.044156
2003,27,2,7,20318,48.191365,-95.082245,-95.082245,48.191365
2000,27,2,7,20323,48.21842,-95.161223,-95.161223,48.21842
2003,27,2,7,20342,47.716416,-95.119607,-95.119607,47.716416
2000,27,2,7,20368,48.249127,-95.05271,-95.05271,48.249127
2003,27,2,7,20377,48.350875,-95.5683,-95.5683,48.350875
2004,27,2,7,20384,48.502847,-95.329469,-95.329469,48.502847
2002,27,2,7,20393,48.44253,-95.416862,-95.416862,48.44253
2001,27,2,7,20426,48.156864,-95.526791,-95.526791,48.156864
2003,27,2,7,20439,48.414942,-95.295245,-95.295245,48.414942
2003,27,2,7,20451,47.693124,-95.062773000000007,-95.062773000000007,47.693124
2003,27,2,7,20453,48.308037,-95.384055,-95.384055,48.308037
1999,27,2,7,20457,47.948132,-94.638142,-94.638142,47.948132
2001,27,2,7,20473,47.832204,-94.780836,-94.780836,47.832204
2003,27,2,7,20496,48.230212,-95.308436,-95.308436,48.230212
2000,27,2,7,20498,48.103363,-95.095206,-95.095206,48.103363
2000,27,2,7,20504,48.123955,-95.371873,-95.371873,48.123955
2002,27,2,7,20518,48.350669,-95.205619,-95.205619,48.350669
2003,27,2,7,20552,47.721497,-94.845052,-94.845052,47.721497
2003,27,2,7,20556,47.799457,-95.085034,-95.085034,47.799457
2002,27,2,7,20558,48.043196,-94.685184,-94.685184,48.043196
2000,27,2,7,20565,47.749147,-94.502332,-94.502332,47.749147
2001,27,2,7,20583,48.153138,-95.319379,-95.319379,48.153138
2002,27,2,7,20585,47.823365,-95.136184,-95.136184,47.823365
2001,27,2,7,20588,47.770059,-94.638025,-94.638025,47.770059
2002,27,2,7,20591,47.92751,-94.652713,-94.652713,47.92751
2003,27,2,7,20601,48.485771,-95.240162,-95.240162,48.485771
2001,27,2,7,20605,47.923622,-94.573549,-94.573549,47.923622
2003,27,2,7,20607,47.929204,-94.494984,-94.494984,47.929204
2002,27,2,7,20610,48.133228,-95.201632,-95.201632,48.133228
2001,27,2,7,20612,47.854,-94.604557,-94.604557,47.854
2000,27,2,7,20635,48.226368,-95.224258,-95.224258,48.226368
2003,27,2,7,20655,48.187887,-94.96579,-94.96579,48.187887
2003,27,2,7,20659,47.961303,-94.59706,-94.59706,47.961303
2003,27,2,7,20674,48.33463,-95.039895,-95.039895,48.33463
2002,27,2,7,20676,48.050442,-95.413097,-95.413097,48.050442
2000,27,2,7,20684,48.188682,-95.013881,-95.013881,48.188682
2000,27,2,7,20685,47.846049,-95.180327,-95.180327,47.846049
2002,27,2,7,20689,47.780228,-94.759192,-94.759192,47.780228
2001,27,2,7,20696,47.828344,-94.990771,-94.990771,47.828344
2002,27,2,7,20699,48.070717,-95.217113,-95.217113,48.070717
1999,27,2,7,20705,47.856653,-94.657425,-94.657425,47.856653
2003,27,2,7,20708,48.164253,-95.331431,-95.331431,48.164253
2000,27,2,7,20715,48.03774,-94.949939,-94.949939,48.03774
2003,27,2,7,20722,48.042788,-94.824786,-94.824786,48.042788
2001,27,2,7,20725,47.746124,-94.835027,-94.835027,47.746124
2003,27,2,7,20728,47.823772,-94.469699,-94.469699,47.823772
1999,27,2,7,20736,47.703507,-94.895193,-94.895193,47.703507
2001,27,2,7,20739,48.043126,-94.890154,-94.890154,48.043126
2001,27,2,7,20744,48.021856,-95.297764,-95.297764,48.021856
2000,27,2,7,20757,48.163228,-95.076467,-95.076467,48.163228
2003,27,2,7,20758,47.904662,-94.716592,-94.716592,47.904662
2001,27,2,7,20772,48.502673,-95.297598,-95.297598,48.502673
2002,27,2,7,20781,47.796784,-94.588712,-94.588712,47.796784
1999,27,2,7,20787,48.206096,-95.120262,-95.120262,48.206096
2000,27,2,7,20797,48.378584,-95.561829,-95.561829,48.378584
1999,27,2,7,20810,47.829586,-94.890449,-94.890449,47.829586
2000,27,2,7,20811,47.820047,-94.609036,-94.609036,47.820047
1999,27,2,7,20823,48.049818,-95.155484,-95.155484,48.049818
2002,27,2,7,20827,48.162638,-95.02017,-95.02017,48.162638
2003,27,2,7,20832,48.087003,-95.322956,-95.322956,48.087003
2001,27,2,7,20837,48.351011,-95.165232,-95.165232,48.351011
2002,27,2,7,20844,47.844783,-95.025098,-95.025098,47.844783
2003,27,2,7,20860,47.824676,-94.680862,-94.680862,47.824676
1999,27,2,7,20862,47.820762,-95.030771,-95.030771,47.820762
2000,27,2,7,20875,47.883976,-94.821082,-94.821082,47.883976
2002,27,2,7,20878,48.427576,-95.464,-95.464,48.427576
2001,27,2,7,20885,47.751978,-94.95117,-94.95117,47.751978
2002,27,2,7,20905,47.747675,-95.043631,-95.043631,47.747675
2001,27,2,7,20914,47.846586,-95.145689,-95.145689,47.846586
2002,27,2,7,20920,47.679795,-95.086696,-95.086696,47.679795
2000,27,2,7,20926,48.146769,-95.274648,-95.274648,48.146769
1999,27,2,7,20937,48.413902,-95.396961,-95.396961,48.413902
2002,27,2,7,20941,47.798438,-94.55185,-94.55185,47.798438
2001,27,2,7,20946,47.874097,-95.131608,-95.131608,47.874097
2003,27,2,7,20949,47.748256,-94.507049,-94.507049,47.748256
2000,27,2,7,20954,47.799285,-94.83087,-94.83087,47.799285
2002,27,2,7,20965,48.063111,-95.132357,-95.132357,48.063111
2000,27,2,7,20971,47.708479,-95.052182,-95.052182,47.708479
2003,27,2,7,20983,48.065259,-95.531261,-95.531261,48.065259
2003,27,2,7,20985,48.204884,-94.92203,-94.92203,48.204884
2000,27,2,7,20986,47.813395,-94.641355,-94.641355,47.813395
1999,27,2,7,20999,48.262588,-95.470906,-95.470906,48.262588
2001,27,2,7,21000,48.264136,-95.185017,-95.185017,48.264136
2003,27,2,7,21004,48.455491,-95.588925,-95.588925,48.455491
2003,27,2,7,21013,47.931104,-94.422976,-94.422976,47.931104
2000,27,2,7,21023,47.909059,-94.6342,-94.6342,47.909059
2003,27,2,7,21036,47.848355,-94.539041,-94.539041,47.848355
2002,27,2,7,21043,47.719837,-94.785433,-94.785433,47.719837
2001,27,2,7,21054,48.399987,-95.47776,-95.47776,48.399987
1999,27,2,7,21055,48.506711,-95.388897,-95.388897,48.506711
2003,27,2,7,21060,47.879678,-94.609337,-94.609337,47.879678
2001,27,2,7,21062,48.319577,-95.073842,-95.073842,48.319577
2001,27,2,7,21064,47.723313,-94.752825,-94.752825,47.723313
2003,27,2,7,21077,48.073943,-95.492813,-95.492813,48.073943
2003,27,2,7,21105,48.222991,-95.493136,-95.493136,48.222991
2001,27,2,7,21116,48.181314,-95.208555,-95.208555,48.181314
2001,27,2,7,21119,48.058943,-94.837371,-94.837371,48.058943
2002,27,2,7,21123,47.763177,-94.712573,-94.712573,47.763177
2003,27,2,7,21131,47.718536,-94.938115,-94.938115,47.718536
1999,27,2,7,21136,47.952094,-94.459306,-94.459306,47.952094
2001,27,2,7,21140,48.056479,-94.682756,-94.682756,48.056479
2002,27,2,7,21142,47.688877,-95.166503,-95.166503,47.688877
2000,27,2,7,21145,48.323195,-95.033885,-95.033885,48.323195
2000,27,2,7,21170,47.837699,-94.45929,-94.45929,47.837699
2003,27,2,7,21172,47.825003,-94.90468,-94.90468,47.825003
2000,27,2,7,21174,48.207211,-95.541965,-95.541965,48.207211
2001,27,2,7,21178,48.115409,-95.242578,-95.242578,48.115409
2001,27,2,7,21182,47.863673,-95.101479,-95.101479,47.863673
1999,27,2,7,21219,48.273377,-95.264177,-95.264177,48.273377
2003,27,2,7,21223,48.226289,-95.411047,-95.411047,48.226289
2003,27,2,7,21231,48.478016,-95.360612,-95.360612,48.478016
2003,27,2,7,21240,48.103574,-95.184137,-95.184137,48.103574
2003,27,2,7,21266,48.055074,-94.780306,-94.780306,48.055074
2000,27,2,7,21269,48.067568,-95.311879,-95.311879,48.067568
2000,27,2,7,21276,47.713382,-94.881167,-94.881167,47.713382
2003,27,2,7,21294,48.299476,-95.462463,-95.462463,48.299476
2004,27,2,7,21306,48.435423,-95.349773,-95.349773,48.435423
2003,27,2,7,21314,47.813715,-94.840768,-94.840768,47.813715
