invyr,statecd,unitcd,countycd,plot,lat,lon,lon.1,lat.1
2002,17,1,55,20001,37.894342,-88.794595,-88.794595,37.894342
2002,17,1,55,20006,37.9847,-88.95467,-88.95467,37.9847
2003,17,1,55,20011,37.988608,-89.042725,-89.042725,37.988608
2005,17,1,55,20014,37.910958,-89.05284,-89.05284,37.910958
2001,17,1,55,20030,38.07494,-88.906622,-88.906622,38.07494
2001,17,1,55,20043,38.010142,-89.108163,-89.108163,38.010142
2001,17,1,55,20044,38.115946,-88.750638,-88.750638,38.115946
2001,17,1,55,20073,38.029632,-88.922102,-88.922102,38.029632
2001,17,1,55,20082,38.035102,-88.789765,-88.789765,38.035102
2001,17,1,55,20085,37.9285,-88.964157,-88.964157,37.9285
2005,17,1,55,20095,37.92323,-88.839797,-88.839797,37.92323
2004,17,1,55,20203,37.87435,-89.069661,-89.069661,37.87435
2008,17,1,59,10202,37.611739,-88.37322,-88.37322,37.611739
2003,17,1,59,20200,37.724095,-88.365625,-88.365625,37.724095
2005,17,1,65,20009,38.159042,-88.628183,-88.628183,38.159042
2003,17,1,65,20019,38.033727,-88.627635,-88.627635,38.033727
2002,17,1,65,20041,38.143537,-88.550105,-88.550105,38.143537
2001,17,1,65,20042,38.019153,-88.586694,-88.586694,38.019153
2005,17,1,65,20078,38.006385,-88.65449,-88.65449,38.006385
2004,17,1,65,20079,38.06205,-88.691956,-88.691956,38.06205
2004,17,1,65,20081,38.20306,-88.462245,-88.462245,38.20306
2003,17,1,65,20082,38.177118,-88.657361,-88.657361,38.177118
2002,17,1,65,20087,38.07528,-88.415066,-88.415066,38.07528
2003,17,1,65,20089,38.095267,-88.57393,-88.57393,38.095267
2004,17,1,65,20092,37.955424,-88.695536,-88.695536,37.955424
2004,17,1,65,20094,38.136619,-88.476518,-88.476518,38.136619
2003,17,1,65,20096,38.249269,-88.646661,-88.646661,38.249269
2002,17,1,65,20203,37.987099,-88.625306,-88.625306,37.987099
2005,17,1,69,10210,37.475382,-88.412579,-88.412579,37.475382
2001,17,1,69,29006,37.42865,-88.407896,-88.407896,37.42865
2006,17,1,77,10213,37.653107,-89.33556,-89.33556,37.653107
2007,17,1,77,10217,37.861933,-89.542824,-89.542824,37.861933
2007,17,1,77,10219,37.622868,-89.306673,-89.306673,37.622868
2007,17,1,77,10223,37.828401,-89.50565,-89.50565,37.828401
2008,17,1,77,10225,37.802683,-89.488449,-89.488449,37.802683
2004,17,1,77,20002,37.789218,-89.275331,-89.275331,37.789218
2002,17,1,77,20003,37.730122,-89.350886,-89.350886,37.730122
2001,17,1,77,20032,37.687722,-89.22754,-89.22754,37.687722
2001,17,1,77,20038,37.840252,-89.487766,-89.487766,37.840252
2003,17,1,77,20044,37.849633,-89.310982,-89.310982,37.849633
2005,17,1,77,20053,37.677386,-89.267153,-89.267153,37.677386
2002,17,1,77,20058,37.865692,-89.583729,-89.583729,37.865692
2003,17,1,77,20072,37.911205,-89.574701,-89.574701,37.911205
2003,17,1,77,20086,37.827667,-89.422796,-89.422796,37.827667
2004,17,1,77,20088,37.642956,-89.289392,-89.289392,37.642956
2002,17,1,77,20090,37.797037,-89.315904,-89.315904,37.797037
2001,17,1,77,20094,37.614427,-89.267833,-89.267833,37.614427
2001,17,1,77,20204,37.941907,-89.160259,-89.160259,37.941907
2005,17,1,77,20207,37.851241,-89.522856,-89.522856,37.851241
2004,17,1,77,29005,37.847697,-89.546217,-89.546217,37.847697
2001,17,1,77,29007,37.750656,-89.436494,-89.436494,37.750656
2003,17,1,77,29010,37.696446,-89.328194,-89.328194,37.696446
2002,17,1,77,29018,37.663309,-89.190468,-89.190468,37.663309
2012,17,1,77,29994,37.611251,-89.257402,-89.257402,37.611251
2007,17,1,87,10202,37.501865,-88.747304,-88.747304,37.501865
2007,17,1,87,10203,37.500572,-88.9163,-88.9163,37.500572
2005,17,1,87,20002,37.372883,-88.90618,-88.90618,37.372883
2005,17,1,87,20009,37.553158,-88.858404,-88.858404,37.553158
2005,17,1,87,20015,37.35925,-89.028739,-89.028739,37.35925
2001,17,1,87,20018,37.440075,-88.983765,-88.983765,37.440075
2004,17,1,87,20020,37.570802,-89.034878,-89.034878,37.570802
2004,17,1,87,20022,37.408195,-88.852312,-88.852312,37.408195
2005,17,1,87,20024,37.464387,-88.72286,-88.72286,37.464387
2001,17,1,87,20026,37.554809,-88.978844,-88.978844,37.554809
2003,17,1,87,20027,37.379739,-88.947197,-88.947197,37.379739
2005,17,1,87,20032,37.362411,-88.737481,-88.737481,37.362411
2001,17,1,87,20033,37.488022,-88.833535,-88.833535,37.488022
2002,17,1,87,20034,37.372091,-89.003183,-89.003183,37.372091
2003,17,1,87,20041,37.388506,-88.794325,-88.794325,37.388506
2004,17,1,87,20042,37.522155,-88.715095,-88.715095,37.522155
2001,17,1,87,20043,37.550063,-88.798144,-88.798144,37.550063
2002,17,1,87,20047,37.59559,-88.903335,-88.903335,37.59559
2002,17,1,87,20049,37.582147,-88.750077,-88.750077,37.582147
2002,17,1,87,20053,37.510872,-88.787468,-88.787468,37.510872
2004,17,1,87,20056,37.502516,-88.87889,-88.87889,37.502516
2002,17,1,87,20057,37.399777,-88.987721,-88.987721,37.399777
2005,17,1,87,20059,37.526519,-88.984675,-88.984675,37.526519
2002,17,1,87,20200,37.513379,-88.950799,-88.950799,37.513379
2005,17,1,87,20201,37.495338,-88.732072,-88.732072,37.495338
2004,17,1,87,29003,37.348191,-88.766933,-88.766933,37.348191
2003,17,1,87,29006,37.534382,-88.888314,-88.888314,37.534382
2008,17,1,127,10202,37.22155,-88.575548,-88.575548,37.22155
2001,17,1,127,20002,37.176568,-88.765415,-88.765415,37.176568
2004,17,1,127,20004,37.202418,-88.709238,-88.709238,37.202418
2005,17,1,127,20006,37.145258,-88.655871,-88.655871,37.145258
2004,17,1,127,20010,37.121477,-88.551874,-88.551874,37.121477
2003,17,1,127,20013,37.230378,-88.85187,-88.85187,37.230378
2004,17,1,127,20021,37.26381,-88.669229,-88.669229,37.26381
2005,17,1,127,20024,37.298185,-88.761373,-88.761373,37.298185
2001,17,1,127,20027,37.25827,-88.738359,-88.738359,37.25827
2002,17,1,127,20037,37.282688,-88.896734,-88.896734,37.282688
2001,17,1,127,20200,37.115718,-88.500014,-88.500014,37.115718
2005,17,1,127,29002,37.162725,-88.514467,-88.514467,37.162725
